DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00006.spu,DHT_00007.spu,DHT_00008.spu,DHT_00009.spu,DHT_00010.spu,DHT_00011.spu,DHT_00012.spu,DHT_00013.spu,DHT_00014.spu,DHT_00015.spu,DHT_00016.spu,DHT_00017.spu,DHT_00018.spu,DHT_00019.spu,DHT_00020.spu,DHT_00021.spu,DHT_00022.spu,DHT_00023.spu,DHT_00024.spu,DHT_00025.spu,DHT_00026.spu,DHT_00027.spu,DHT_00028.spu,DHT_00029.spu,DHT_00030.spu,DHT_00031.spu,DHT_00032.spu,DHT_00033.spu,DHT_00034.spu,DHT_00035.spu,DHT_00036.spu,DHT_00037.spu,DHT_00038.spu,DHT_00039.spu,DHT_00040.spu,DHT_00041.spu,DHT_00042.spu,DHT_00043.spu,DHT_00044.spu,DHT_00045.spu,DHT_00046.spu,DHT_00047.spu,DHT_00048.spu,DHT_00049.spu,DHT_00050.spu,DHT_00051.spu,DHT_00052.spu,DHT_00053.spu,DHT_00054.spu,DHT_00055.spu,DHT_00056.spu,DHT_00057.spu,DHT_00058.spu,DHT_00059.spu,DHT_00060.spu,DHT_00061.spu,DHT_00062.spu,DHT_00063.spu,DHT_00064.spu,DHT_00065.spu,DHT_00066.spu,DHT_00067.spu,DHT_00068.spu,DHT_00069.spu,DHT_00070.spu,DHT_00071.spu,DHT_00072.spu,DHT_00073.spu,DHT_00074.spu,DHT_00075.spu,DHT_00076.spu,DHT_00077.spu,DHT_00078.spu,DHT_00079.spu,DHT_00080.spu,DHT_00081.spu,DHT_00082.spu,DHT_00083.spu,DHT_00084.spu,DHT_00085.spu,DHT_00086.spu,DHT_00087.spu,DHT_00088.spu,DHT_00089.spu,DHT_00090.spu,DHT_00091.spu,DHT_00092.spu,DHT_00093.spu,DHT_00094.spu,DHT_00095.spu,DHT_00096.spu,DHT_00097.spu,DHT_00098.spu,DHT_00099.spu,DHT_00100.spu,DHT_00101.spu,DHT_00102.spu,DHT_00103.spu,DHT_00104.spu,DHT_00105.spu,DHT_00106.spu,DHT_00107.spu,DHT_00108.spu,DHT_00109.spu,DHT_00110.spu,DHT_00111.spu,DHT_00112.spu,DHT_00113.spu,DHT_00114.spu,DHT_00115.spu,DHT_00121.spu,DHT_00122.spu,DHT_00123.spu,DHT_00124.spu,DHT_00125.spu,DHT_00126.spu,DHT_00127.spu,DHT_00128.spu,DHT_00129.spu,DHT_00130.spu,DHT_00131.spu,DHT_00132.spu,DHT_00133.spu,DHT_00134.spu,DHT_00135.spu,DHT_00136.spu,DHT_00137.spu,DHT_00138.spu,DHT_00139.spu,DHT_00140.spu,DHT_00141.spu,DHT_00142.spu,DHT_00143.spu,DHT_00144.spu,DHT_00145.spu,DHT_00146.spu,DHT_00147.spu,DHT_00148.spu,DHT_00149.spu,DHT_00150.spu,DHT_00151.spu,DHT_00152.spu,DHT_00153.spu,DHT_00154.spu,DHT_00155.spu,DHT_00156.spu,DHT_00157.spu,DHT_00158.spu,DHT_00159.spu,DHT_00160.spu,DHT_00161.spu,DHT_00162.spu,DHT_00163.spu,DHT_00164.spu,DHT_00165.spu,DHT_00166.spu,DHT_00167.spu,DHT_00168.spu,DHT_00169.spu,DHT_00170.spu,DHT_00171.spu,DHT_00172.spu,DHT_00173.spu,DHT_00174.spu,DHT_00175.spu
 628 , 0.058091 , 0.076611 , 0.056356 , 0.096111 , 0.077839 , 0.091631 , 0.102983 , 0.06986 , 0.078024 , 0.113146 , 0.094361 , 0.101506 , 0.087537 , 0.077213 , 0.078417 , 0.070076 , 0.063437 , 0.075126 , 0.068712 , 0.078538 , 0.137736 , 0.037932 , 0.071626 , 0.050649 , 0.130904 , 0.068085 , 0.064987 , 0.068101 , 0.090628 , 0.102847 , 0.138419 , 0.119103 , 0.153471 , 0.15258 , 0.120661 , 0.079549 , 0.077904 , 0.102847 , 0.074002 , 0.08663 , 0.085546 , 0.090772 , 0.094722 , 0.093149 , 0.086638 , 0.095019 , 0.101072 , 0.098696 , 0.113845 , 0.113733 , 0.092017 , 0.112352 , 0.105383 , 0.10499 , 0.137383 , 0.114367 , 0.127163 , 0.099772 , 0.101891 , 0.090748 , 0.076306 , 0.064665 , 0.066046 , 0.084944 , 0.10438 , 0.069868 , 0.078064 , 0.085193 , 0.07222 , 0.081275 , 0.085924 , 0.092739 , 0.11297 , 0.115948 , 0.087963 , 0.082367 , 0.091342 , 0.111605 , 0.098118 , 0.101377 , 0.055971 , 0.072581 , 0.073898 , 0.058179 , 0.063365 , 0.050777 , 0.045543 , 0.060708 , 0.083226 , 0.092274 , 0.082174 , 0.09762 , 0.075728 , 0.110594 , 0.08769 , 0.061205 , 0.099916 , 0.117835 , 0.09864 , 0.087056 , 0.085562 , 0.089568 , 0.09913 , 0.082945 , 0.086726 , 0.070943 , 0.05801 , 0.076314 , 0.077277 , 0.098094 , 0.058034 , 0.074436 , 0.060563 , 0.122459 , 0.056204 , 0.130495 , 0.131515 , 0.096063 , 0.065902 , 0.106668 , 0.11362 , 0.098985 , 0.120508 , 0.092884 , 0.0975 , 0.100117 , 0.1102 , 0.090805 , 0.114222 , 0.141445 , 0.118308 , 0.106515 , 0.084792 , 0.103071 , 0.117771 , 0.119432 , 0.129772 , 0.094578 , 0.091118 , 0.117 , 0.06493 , 0.116599 , 0.097323 , 0.04649 , 0.054911 , 0.0883 , 0.034456 , 0.035139 , 0.031285 , 0.085113 , 0.106997 , 0.063654 , 0.060892 , 0.107856 , 0.158946 , 0.134469 , 0.102525 , 0.13951 , 0.105175 , 0.086911 , 0.110907 , 0.111453 , 0.118341 , 0.103312 , 0.105761 
 629 , 0.058106 , 0.076581 , 0.056323 , 0.096284 , 0.077897 , 0.091771 , 0.103148 , 0.069941 , 0.078178 , 0.113281 , 0.094477 , 0.101663 , 0.087693 , 0.077335 , 0.07858 , 0.070189 , 0.063501 , 0.075143 , 0.0688 , 0.07862 , 0.137954 , 0.037865 , 0.071667 , 0.050623 , 0.13117 , 0.068198 , 0.065043 , 0.068182 , 0.090784 , 0.103004 , 0.138733 , 0.119094 , 0.153707 , 0.152832 , 0.12078 , 0.07964 , 0.078026 , 0.102932 , 0.074108 , 0.086641 , 0.085509 , 0.0908 , 0.094782 , 0.093193 , 0.086665 , 0.095103 , 0.101149 , 0.098797 , 0.113939 , 0.113787 , 0.092052 , 0.112382 , 0.105381 , 0.10514 , 0.137448 , 0.114437 , 0.127219 , 0.099833 , 0.101864 , 0.090712 , 0.07634 , 0.064657 , 0.066103 , 0.084979 , 0.104353 , 0.0699 , 0.078042 , 0.085115 , 0.072277 , 0.081318 , 0.086007 , 0.092735 , 0.112904 , 0.115979 , 0.087942 , 0.08249 , 0.091314 , 0.111667 , 0.098138 , 0.101358 , 0.055946 , 0.072566 , 0.073971 , 0.058146 , 0.063357 , 0.050671 , 0.045428 , 0.060812 , 0.083188 , 0.092253 , 0.082145 , 0.097617 , 0.075713 , 0.110607 , 0.087677 , 0.061085 , 0.099881 , 0.117842 , 0.09866 , 0.087026 , 0.085653 , 0.089555 , 0.099246 , 0.083068 , 0.086834 , 0.070928 , 0.057961 , 0.076356 , 0.077295 , 0.098114 , 0.058018 , 0.074389 , 0.060458 , 0.122434 , 0.056243 , 0.130383 , 0.131378 , 0.096003 , 0.065854 , 0.106593 , 0.113482 , 0.098877 , 0.120435 , 0.092863 , 0.097432 , 0.100025 , 0.11015 , 0.09072 , 0.114116 , 0.14119 , 0.118235 , 0.106424 , 0.084778 , 0.102996 , 0.117673 , 0.119391 , 0.129732 , 0.094461 , 0.091081 , 0.116942 , 0.064947 , 0.116726 , 0.097247 , 0.046319 , 0.054894 , 0.088279 , 0.034324 , 0.035055 , 0.031217 , 0.085075 , 0.107083 , 0.06367 , 0.060924 , 0.107934 , 0.159191 , 0.134518 , 0.102603 , 0.13956 , 0.105204 , 0.086898 , 0.110832 , 0.111426 , 0.118299 , 0.103253 , 0.10575 
 630 , 0.058113 , 0.07655 , 0.056298 , 0.096465 , 0.077963 , 0.091912 , 0.103306 , 0.07003 , 0.078341 , 0.113408 , 0.094602 , 0.101829 , 0.087848 , 0.077449 , 0.078734 , 0.070295 , 0.063558 , 0.075161 , 0.068889 , 0.078702 , 0.138172 , 0.037789 , 0.071716 , 0.050597 , 0.131443 , 0.068311 , 0.065099 , 0.068263 , 0.090948 , 0.103162 , 0.139048 , 0.119077 , 0.153943 , 0.153084 , 0.120908 , 0.079722 , 0.078148 , 0.103017 , 0.074213 , 0.086644 , 0.085471 , 0.090819 , 0.094842 , 0.093245 , 0.0867 , 0.095188 , 0.101234 , 0.09889 , 0.114034 , 0.113841 , 0.09208 , 0.11242 , 0.105386 , 0.105298 , 0.137506 , 0.114508 , 0.127284 , 0.099893 , 0.101829 , 0.090675 , 0.076373 , 0.064642 , 0.066151 , 0.085014 , 0.104334 , 0.069925 , 0.07802 , 0.085046 , 0.072326 , 0.081368 , 0.086098 , 0.092739 , 0.11283 , 0.116002 , 0.087929 , 0.082605 , 0.091285 , 0.11173 , 0.098167 , 0.101339 , 0.055921 , 0.072559 , 0.074037 , 0.058105 , 0.063349 , 0.050573 , 0.045313 , 0.060916 , 0.083151 , 0.092233 , 0.082123 , 0.097613 , 0.075691 , 0.110621 , 0.087672 , 0.060956 , 0.099845 , 0.117848 , 0.098681 , 0.086989 , 0.085744 , 0.089543 , 0.099363 , 0.083191 , 0.086949 , 0.070913 , 0.057904 , 0.076398 , 0.077321 , 0.098135 , 0.058009 , 0.074342 , 0.060362 , 0.122401 , 0.056274 , 0.130263 , 0.131243 , 0.095943 , 0.065806 , 0.106518 , 0.113352 , 0.098761 , 0.120354 , 0.092851 , 0.097364 , 0.099942 , 0.110091 , 0.090643 , 0.114018 , 0.140935 , 0.118162 , 0.106325 , 0.084757 , 0.102921 , 0.117575 , 0.119342 , 0.129701 , 0.094345 , 0.091036 , 0.116885 , 0.064963 , 0.116861 , 0.097179 , 0.046148 , 0.054877 , 0.088258 , 0.034192 , 0.034971 , 0.031148 , 0.085046 , 0.107177 , 0.063678 , 0.060956 , 0.108012 , 0.159436 , 0.134567 , 0.10268 , 0.13961 , 0.105233 , 0.086877 , 0.110758 , 0.111408 , 0.118258 , 0.103186 , 0.105747 
 631 , 0.058091 , 0.076593 , 0.056293 , 0.09662 , 0.078013 , 0.092079 , 0.103488 , 0.070158 , 0.078495 , 0.113598 , 0.094734 , 0.102012 , 0.087979 , 0.077596 , 0.07888 , 0.070383 , 0.063651 , 0.075213 , 0.068963 , 0.078792 , 0.138391 , 0.037711 , 0.071771 , 0.050589 , 0.131763 , 0.068441 , 0.065232 , 0.068385 , 0.091164 , 0.103368 , 0.139321 , 0.119094 , 0.154205 , 0.153339 , 0.121012 , 0.079891 , 0.078246 , 0.103127 , 0.074322 , 0.086719 , 0.085515 , 0.090883 , 0.094879 , 0.093266 , 0.086767 , 0.09528 , 0.101322 , 0.099027 , 0.114119 , 0.113927 , 0.092183 , 0.112483 , 0.105398 , 0.105446 , 0.137612 , 0.114585 , 0.127326 , 0.099958 , 0.101811 , 0.09065 , 0.076368 , 0.064622 , 0.066219 , 0.085018 , 0.104307 , 0.069918 , 0.078005 , 0.08501 , 0.072357 , 0.081391 , 0.086205 , 0.092745 , 0.112796 , 0.116037 , 0.087955 , 0.082739 , 0.091276 , 0.111769 , 0.098217 , 0.101322 , 0.055916 , 0.072549 , 0.074098 , 0.058067 , 0.063354 , 0.050508 , 0.045213 , 0.061043 , 0.083148 , 0.092215 , 0.082113 , 0.097615 , 0.075662 , 0.110661 , 0.08769 , 0.060851 , 0.099813 , 0.117882 , 0.098714 , 0.086984 , 0.085828 , 0.089567 , 0.0995 , 0.083341 , 0.08708 , 0.070936 , 0.057858 , 0.076457 , 0.077379 , 0.098161 , 0.058019 , 0.074322 , 0.060273 , 0.122432 , 0.056342 , 0.130191 , 0.131137 , 0.095882 , 0.065753 , 0.106465 , 0.113213 , 0.098674 , 0.12029 , 0.092849 , 0.097318 , 0.099862 , 0.110059 , 0.090578 , 0.113935 , 0.140718 , 0.118123 , 0.106248 , 0.084737 , 0.102878 , 0.117529 , 0.119351 , 0.129685 , 0.094285 , 0.091028 , 0.116847 , 0.065015 , 0.117032 , 0.09715 , 0.045999 , 0.054889 , 0.088292 , 0.034108 , 0.034927 , 0.031083 , 0.085082 , 0.107356 , 0.063731 , 0.061019 , 0.108126 , 0.159709 , 0.13466 , 0.102822 , 0.139699 , 0.105293 , 0.086919 , 0.110741 , 0.111456 , 0.118252 , 0.103199 , 0.105783 
 632 , 0.058041 , 0.076676 , 0.056299 , 0.096781 , 0.078073 , 0.09226 , 0.103685 , 0.070309 , 0.078651 , 0.113818 , 0.094878 , 0.102216 , 0.088093 , 0.077752 , 0.079013 , 0.07047 , 0.063766 , 0.075279 , 0.069041 , 0.078892 , 0.138619 , 0.03764 , 0.071851 , 0.05059 , 0.1321 , 0.068575 , 0.065412 , 0.068527 , 0.091417 , 0.103613 , 0.139567 , 0.119133 , 0.154476 , 0.153609 , 0.121116 , 0.080096 , 0.07833 , 0.103252 , 0.074436 , 0.086817 , 0.085604 , 0.09096 , 0.09491 , 0.093272 , 0.086857 , 0.095384 , 0.101421 , 0.099197 , 0.114211 , 0.114035 , 0.092308 , 0.112573 , 0.105436 , 0.105604 , 0.137728 , 0.114653 , 0.127355 , 0.100008 , 0.101815 , 0.090638 , 0.076347 , 0.064609 , 0.066287 , 0.085026 , 0.104296 , 0.069908 , 0.078017 , 0.085018 , 0.072381 , 0.081413 , 0.086327 , 0.092774 , 0.112758 , 0.116098 , 0.088013 , 0.082899 , 0.091297 , 0.111811 , 0.098298 , 0.101333 , 0.055937 , 0.072565 , 0.074187 , 0.058033 , 0.06338 , 0.050462 , 0.045139 , 0.061204 , 0.08318 , 0.09222 , 0.082144 , 0.097648 , 0.07564 , 0.110743 , 0.08774 , 0.060755 , 0.099807 , 0.117969 , 0.098772 , 0.087017 , 0.085933 , 0.089643 , 0.099679 , 0.083533 , 0.087242 , 0.071016 , 0.057832 , 0.07654 , 0.077479 , 0.09821 , 0.058057 , 0.07434 , 0.060217 , 0.122505 , 0.056427 , 0.130173 , 0.131064 , 0.095857 , 0.065709 , 0.106447 , 0.113103 , 0.098611 , 0.120249 , 0.092887 , 0.09731 , 0.099807 , 0.11006 , 0.090558 , 0.113882 , 0.140538 , 0.118129 , 0.10619 , 0.084729 , 0.102866 , 0.117511 , 0.119398 , 0.129691 , 0.094268 , 0.091048 , 0.116837 , 0.065098 , 0.117214 , 0.09715 , 0.045869 , 0.054926 , 0.088358 , 0.034043 , 0.03491 , 0.031024 , 0.085139 , 0.107587 , 0.063798 , 0.0611 , 0.10827 , 0.160016 , 0.134773 , 0.102971 , 0.139783 , 0.105355 , 0.086985 , 0.110759 , 0.111522 , 0.118274 , 0.103244 , 0.105845 
 633 , 0.057999 , 0.076751 , 0.056304 , 0.096933 , 0.078133 , 0.09245 , 0.103891 , 0.07046 , 0.078808 , 0.114038 , 0.095013 , 0.102412 , 0.088208 , 0.077908 , 0.079145 , 0.070557 , 0.063888 , 0.075345 , 0.06911 , 0.078993 , 0.138856 , 0.03756 , 0.07193 , 0.050592 , 0.132436 , 0.068701 , 0.065591 , 0.068661 , 0.091671 , 0.10385 , 0.13982 , 0.119172 , 0.154755 , 0.153872 , 0.12122 , 0.08031 , 0.078422 , 0.103368 , 0.074558 , 0.086906 , 0.085693 , 0.091036 , 0.094932 , 0.093285 , 0.086938 , 0.095495 , 0.101521 , 0.099367 , 0.114303 , 0.114142 , 0.092442 , 0.112672 , 0.105465 , 0.105755 , 0.137835 , 0.114721 , 0.127375 , 0.100058 , 0.10181 , 0.090634 , 0.076325 , 0.064595 , 0.066363 , 0.085042 , 0.104292 , 0.069898 , 0.078028 , 0.085026 , 0.072405 , 0.081435 , 0.086456 , 0.092803 , 0.112728 , 0.116151 , 0.088063 , 0.083058 , 0.091317 , 0.111853 , 0.098379 , 0.101336 , 0.05595 , 0.072581 , 0.074268 , 0.058007 , 0.063414 , 0.050415 , 0.045056 , 0.061365 , 0.083211 , 0.092217 , 0.082166 , 0.097672 , 0.075626 , 0.110832 , 0.087798 , 0.060666 , 0.099809 , 0.118047 , 0.098837 , 0.087051 , 0.086039 , 0.08971 , 0.099857 , 0.083717 , 0.087404 , 0.071087 , 0.057798 , 0.076631 , 0.077579 , 0.098251 , 0.058096 , 0.074349 , 0.060152 , 0.122578 , 0.056513 , 0.130147 , 0.130998 , 0.095824 , 0.065664 , 0.106429 , 0.112993 , 0.098548 , 0.120208 , 0.092916 , 0.097303 , 0.099753 , 0.110061 , 0.09053 , 0.113837 , 0.140366 , 0.118135 , 0.10614 , 0.084721 , 0.102854 , 0.117493 , 0.119445 , 0.129705 , 0.09425 , 0.091076 , 0.116826 , 0.065174 , 0.117404 , 0.09715 , 0.045747 , 0.054954 , 0.088425 , 0.033977 , 0.034901 , 0.030964 , 0.085203 , 0.107819 , 0.063872 , 0.061181 , 0.108414 , 0.160323 , 0.134887 , 0.103111 , 0.139868 , 0.105409 , 0.087051 , 0.110784 , 0.111595 , 0.118296 , 0.103288 , 0.105907 
 634 , 0.057897 , 0.076735 , 0.056266 , 0.09706 , 0.078126 , 0.092584 , 0.10406 , 0.070571 , 0.078945 , 0.114235 , 0.095107 , 0.102566 , 0.088268 , 0.077989 , 0.079243 , 0.070595 , 0.063933 , 0.075337 , 0.069165 , 0.079034 , 0.139069 , 0.037435 , 0.071961 , 0.050535 , 0.132744 , 0.068795 , 0.065749 , 0.068771 , 0.091893 , 0.104068 , 0.140025 , 0.119121 , 0.154973 , 0.154105 , 0.121267 , 0.080464 , 0.078495 , 0.103466 , 0.074646 , 0.08695 , 0.085728 , 0.091065 , 0.094923 , 0.093291 , 0.087006 , 0.095557 , 0.101593 , 0.099471 , 0.114347 , 0.114219 , 0.092544 , 0.112716 , 0.105459 , 0.105861 , 0.137895 , 0.114741 , 0.127367 , 0.10005 , 0.101786 , 0.090583 , 0.076253 , 0.064543 , 0.066368 , 0.085013 , 0.104245 , 0.069832 , 0.078005 , 0.084981 , 0.072379 , 0.081445 , 0.08654 , 0.092769 , 0.112636 , 0.116164 , 0.088059 , 0.083189 , 0.091298 , 0.11184 , 0.09841 , 0.101288 , 0.05592 , 0.072548 , 0.074308 , 0.057929 , 0.063378 , 0.050326 , 0.044934 , 0.061465 , 0.083205 , 0.092206 , 0.082136 , 0.097655 , 0.075554 , 0.110892 , 0.08781 , 0.060525 , 0.099761 , 0.118101 , 0.098885 , 0.087063 , 0.08613 , 0.089747 , 0.100026 , 0.083872 , 0.087529 , 0.071126 , 0.057728 , 0.076695 , 0.077651 , 0.098282 , 0.05809 , 0.07434 , 0.060059 , 0.122609 , 0.056579 , 0.130092 , 0.130903 , 0.095758 , 0.065564 , 0.106383 , 0.112828 , 0.098435 , 0.120126 , 0.092905 , 0.097253 , 0.09964 , 0.110032 , 0.09047 , 0.113737 , 0.140137 , 0.118093 , 0.106062 , 0.084684 , 0.102807 , 0.117434 , 0.119451 , 0.129674 , 0.094167 , 0.091025 , 0.116775 , 0.065235 , 0.117554 , 0.097125 , 0.045577 , 0.054956 , 0.088461 , 0.033875 , 0.034831 , 0.030893 , 0.085238 , 0.10799 , 0.063901 , 0.061208 , 0.108521 , 0.160591 , 0.134954 , 0.103249 , 0.139937 , 0.105443 , 0.087087 , 0.110779 , 0.111639 , 0.118285 , 0.103289 , 0.105949 
 635 , 0.057709 , 0.076543 , 0.056148 , 0.09713 , 0.07799 , 0.092618 , 0.104183 , 0.070592 , 0.07902 , 0.114396 , 0.095119 , 0.102598 , 0.088244 , 0.077918 , 0.079277 , 0.070527 , 0.063853 , 0.075216 , 0.069152 , 0.078963 , 0.139245 , 0.037218 , 0.071894 , 0.050374 , 0.132981 , 0.068814 , 0.065847 , 0.06883 , 0.092047 , 0.104231 , 0.140162 , 0.118931 , 0.155104 , 0.154284 , 0.121215 , 0.080531 , 0.078545 , 0.103507 , 0.074701 , 0.086909 , 0.08567 , 0.090978 , 0.094838 , 0.09331 , 0.087021 , 0.095538 , 0.101617 , 0.099454 , 0.114323 , 0.114219 , 0.09257 , 0.112675 , 0.105365 , 0.105896 , 0.137862 , 0.114709 , 0.127303 , 0.099961 , 0.101722 , 0.090463 , 0.076084 , 0.064424 , 0.066257 , 0.08493 , 0.104126 , 0.069691 , 0.077918 , 0.084834 , 0.072248 , 0.081424 , 0.086539 , 0.09261 , 0.112466 , 0.116052 , 0.087914 , 0.08325 , 0.091219 , 0.11175 , 0.09836 , 0.101143 , 0.055811 , 0.072449 , 0.074267 , 0.057773 , 0.063233 , 0.050149 , 0.044721 , 0.061464 , 0.083129 , 0.0922 , 0.081995 , 0.097524 , 0.075377 , 0.110922 , 0.087761 , 0.060282 , 0.099623 , 0.118103 , 0.098923 , 0.087045 , 0.086209 , 0.089731 , 0.10017 , 0.083957 , 0.087608 , 0.071106 , 0.057596 , 0.076736 , 0.077693 , 0.098296 , 0.058006 , 0.074291 , 0.05992 , 0.122598 , 0.056615 , 0.129997 , 0.130785 , 0.095626 , 0.065356 , 0.106273 , 0.112578 , 0.098216 , 0.119961 , 0.092819 , 0.097154 , 0.099422 , 0.109965 , 0.090367 , 0.113543 , 0.139824 , 0.117982 , 0.10596 , 0.084593 , 0.102703 , 0.117331 , 0.119398 , 0.129587 , 0.093985 , 0.090857 , 0.116696 , 0.065244 , 0.117653 , 0.097074 , 0.045332 , 0.054886 , 0.088469 , 0.033671 , 0.034661 , 0.030792 , 0.085228 , 0.108083 , 0.063853 , 0.061167 , 0.10859 , 0.160789 , 0.134943 , 0.103386 , 0.140033 , 0.105453 , 0.087045 , 0.110721 , 0.111637 , 0.118224 , 0.103226 , 0.105976 
 636 , 0.057514 , 0.076348 , 0.056025 , 0.097209 , 0.077853 , 0.092646 , 0.1043 , 0.070625 , 0.0791 , 0.114546 , 0.095133 , 0.102626 , 0.088211 , 0.077853 , 0.079318 , 0.070472 , 0.063768 , 0.075092 , 0.069144 , 0.078899 , 0.139431 , 0.036999 , 0.071832 , 0.050206 , 0.133226 , 0.06883 , 0.065941 , 0.068895 , 0.092203 , 0.104389 , 0.140309 , 0.118739 , 0.155231 , 0.154466 , 0.121161 , 0.080597 , 0.078593 , 0.103551 , 0.074754 , 0.086875 , 0.085611 , 0.090891 , 0.094754 , 0.09333 , 0.087036 , 0.095519 , 0.101636 , 0.099431 , 0.114296 , 0.114216 , 0.092606 , 0.11263 , 0.105282 , 0.105942 , 0.13783 , 0.114691 , 0.127246 , 0.099881 , 0.10166 , 0.090344 , 0.075913 , 0.064299 , 0.06615 , 0.084847 , 0.104018 , 0.069555 , 0.077829 , 0.084694 , 0.072114 , 0.08141 , 0.086537 , 0.092453 , 0.1123 , 0.115954 , 0.087776 , 0.08331 , 0.091149 , 0.111656 , 0.098312 , 0.101 , 0.055695 , 0.072356 , 0.074231 , 0.057627 , 0.063092 , 0.049973 , 0.044516 , 0.061458 , 0.083052 , 0.092187 , 0.081861 , 0.097394 , 0.075213 , 0.110948 , 0.08772 , 0.06005 , 0.099495 , 0.118103 , 0.098972 , 0.087036 , 0.086288 , 0.089724 , 0.100324 , 0.084042 , 0.087688 , 0.071092 , 0.057466 , 0.076782 , 0.077732 , 0.098312 , 0.057933 , 0.074239 , 0.059784 , 0.122602 , 0.056645 , 0.129902 , 0.130667 , 0.095503 , 0.06516 , 0.106167 , 0.112332 , 0.097998 , 0.119801 , 0.092734 , 0.097056 , 0.099213 , 0.109894 , 0.090263 , 0.113346 , 0.139512 , 0.117878 , 0.105861 , 0.084501 , 0.102602 , 0.117242 , 0.119351 , 0.129508 , 0.093797 , 0.090698 , 0.116614 , 0.065257 , 0.117757 , 0.09704 , 0.045087 , 0.054826 , 0.088485 , 0.033474 , 0.034496 , 0.030689 , 0.085225 , 0.108179 , 0.063808 , 0.06112 , 0.108654 , 0.160993 , 0.13494 , 0.103527 , 0.140132 , 0.105467 , 0.087004 , 0.110666 , 0.111632 , 0.118176 , 0.103165 , 0.106014 
 637 , 0.05732 , 0.07616 , 0.05591 , 0.097281 , 0.077723 , 0.092681 , 0.104426 , 0.070651 , 0.079173 , 0.114704 , 0.095146 , 0.102662 , 0.088179 , 0.07778 , 0.07935 , 0.070417 , 0.063683 , 0.074976 , 0.069136 , 0.078835 , 0.13961 , 0.036787 , 0.071762 , 0.050046 , 0.133472 , 0.068855 , 0.066035 , 0.068951 , 0.092351 , 0.104554 , 0.140448 , 0.118554 , 0.155366 , 0.154641 , 0.121108 , 0.080663 , 0.078641 , 0.103596 , 0.074807 , 0.086841 , 0.085553 , 0.090813 , 0.094671 , 0.093342 , 0.087059 , 0.095501 , 0.101655 , 0.099415 , 0.114269 , 0.114212 , 0.092641 , 0.112585 , 0.105199 , 0.10598 , 0.137798 , 0.114664 , 0.127197 , 0.099802 , 0.101598 , 0.090225 , 0.075742 , 0.064175 , 0.066043 , 0.084763 , 0.10391 , 0.069418 , 0.077739 , 0.084546 , 0.071988 , 0.081396 , 0.086535 , 0.092295 , 0.112142 , 0.115848 , 0.087639 , 0.08337 , 0.09107 , 0.11157 , 0.098272 , 0.100865 , 0.055588 , 0.072262 , 0.074195 , 0.057473 , 0.062958 , 0.049796 , 0.044311 , 0.061452 , 0.082983 , 0.092182 , 0.081718 , 0.097273 , 0.075041 , 0.110982 , 0.087679 , 0.059817 , 0.099375 , 0.118111 , 0.099013 , 0.087027 , 0.086366 , 0.089717 , 0.100479 , 0.084135 , 0.087768 , 0.071086 , 0.057336 , 0.076829 , 0.077771 , 0.098328 , 0.057859 , 0.074195 , 0.05964 , 0.122598 , 0.056683 , 0.129815 , 0.130556 , 0.095388 , 0.064956 , 0.106061 , 0.112094 , 0.09778 , 0.119642 , 0.092657 , 0.096967 , 0.098997 , 0.109822 , 0.09016 , 0.113165 , 0.139207 , 0.117773 , 0.105763 , 0.084409 , 0.1025 , 0.117145 , 0.119311 , 0.129437 , 0.093616 , 0.090539 , 0.116532 , 0.06527 , 0.117861 , 0.096999 , 0.044842 , 0.054766 , 0.088493 , 0.033283 , 0.034331 , 0.030593 , 0.085222 , 0.108276 , 0.063764 , 0.061073 , 0.108719 , 0.161198 , 0.13493 , 0.103668 , 0.14023 , 0.105481 , 0.08697 , 0.110604 , 0.111635 , 0.118119 , 0.103105 , 0.106045 
