MAT_00104.spu,MAT_00103.spu,MAT_00102.spu,MAT_00101.spu,MAT_00100.spu,
Wavelength,MAT_00000.spu,MAT_00001.spu,MAT_00002.spu,MAT_00003.spu,MAT_00004.spu,MAT_00005.spu,MAT_00006.spu,MAT_00007.spu,MAT_00008.spu,MAT_00009.spu,MAT_00010.spu,MAT_00011.spu,MAT_00012.spu,MAT_00013.spu,MAT_00014.spu,MAT_00015.spu,MAT_00016.spu,MAT_00017.spu,MAT_00018.spu,MAT_00019.spu,MAT_00020.spu,MAT_00021.spu,MAT_00022.spu,MAT_00023.spu,MAT_00024.spu,MAT_00025.spu,MAT_00026.spu,MAT_00027.spu,MAT_00028.spu,MAT_00029.spu,MAT_00030.spu,MAT_00031.spu,MAT_00032.spu,MAT_00033.spu,MAT_00034.spu,MAT_00035.spu,MAT_00036.spu,MAT_00037.spu,MAT_00038.spu,MAT_00039.spu,MAT_00040.spu,MAT_00041.spu,MAT_00042.spu,MAT_00043.spu,MAT_00044.spu,MAT_00045.spu,MAT_00046.spu,MAT_00047.spu,MAT_00048.spu,MAT_00049.spu,MAT_00050.spu,MAT_00051.spu,MAT_00052.spu,MAT_00053.spu,MAT_00054.spu,MAT_00055.spu,MAT_00056.spu,MAT_00057.spu,MAT_00058.spu,MAT_00059.spu,MAT_00060.spu,MAT_00061.spu,MAT_00062.spu,MAT_00063.spu,MAT_00064.spu,MAT_00065.spu,MAT_00066.spu,MAT_00067.spu,MAT_00068.spu,MAT_00069.spu,MAT_00070.spu,MAT_00071.spu,MAT_00072.spu,MAT_00073.spu,MAT_00074.spu,MAT_00075.spu,MAT_00076.spu,MAT_00077.spu,MAT_00078.spu,MAT_00079.spu,MAT_00080.spu,MAT_00081.spu,MAT_00082.spu,MAT_00083.spu,MAT_00084.spu,MAT_00085.spu,MAT_00086.spu,MAT_00087.spu,MAT_00088.spu,MAT_00089.spu,MAT_00090.spu,MAT_00091.spu,MAT_00092.spu,MAT_00093.spu,MAT_00094.spu,MAT_00095.spu,MAT_00096.spu,MAT_00097.spu,MAT_00098.spu,MAT_00099.spu
 380 , 0.011681 , 0.011086 , 0.010366 , 0.010636 , 0.011297 , 0.011515 , 0.010465 , 0.011778 , 0.014323 , 0.012998 , 0.010208 , 0.011448 , 0.013857 , 0.010426 , 0.01322 , 0.025248 , 0.018544 , 0.019678 , 0.014279 , 0.021034 , 0.0219 , 0.011913 , 0.011276 , 0.023541 , 0.025471 , 0.01154 , 0.015578 , 0.009799 , 0.014573 , 0.019085 , 0.013376 , 0.009478 , 0.015341 , 0.01226 , 0.017534 , 0.01175 , 0.011494 , 0.011077 , 0.01465 , 0.012008 , 0.012896 , 0.010329 , 0.010749 , 0.012473 , 0.012347 , 0.009744 , 0.011604 , 0.011157 , 0.014306 , 0.014495 , 0.013268 , 0.012377 , 0.012401 , 0.013326 , 0.011114 , 0.011038 , 0.012437 , 0.013168 , 0.01221 , 0.014509 , 0.012813 , 0.018109 , 0.015008 , 0.021052 , 0.015097 , 0.008902 , 0.008779 , 0.012198 , 0.010994 , 0.012408 , 0.01284 , 0.013348 , 0.009492 , 0.010713 , 0.01212 , 0.010868 , 0.010731 , 0.012525 , 0.013255 , 0.014606 , 0.01282 , 0.012438 , 0.009091 , 0.016272 , 0.014193 , 0.01988 , 0.01314 , 0.013012 , 0.01313 , 0.009453 , 0.016415 , 0.013933 , 0.010005 , 0.010681 , 0.01094 , 0.011371 , 0.009993 , 0.010823 , 0.012334 , 0.015447 
 381 , 0.011579 , 0.011207 , 0.010334 , 0.010605 , 0.011495 , 0.011538 , 0.010361 , 0.01176 , 0.014317 , 0.013042 , 0.010268 , 0.011533 , 0.013909 , 0.010537 , 0.013251 , 0.025456 , 0.018759 , 0.019761 , 0.014318 , 0.021172 , 0.022067 , 0.011855 , 0.011319 , 0.023652 , 0.025703 , 0.011542 , 0.015636 , 0.009821 , 0.014662 , 0.01924 , 0.013381 , 0.009466 , 0.015499 , 0.012296 , 0.017704 , 0.011852 , 0.011532 , 0.011167 , 0.014709 , 0.012063 , 0.013028 , 0.010328 , 0.010783 , 0.012475 , 0.012417 , 0.009766 , 0.011622 , 0.011108 , 0.014388 , 0.014551 , 0.013197 , 0.012265 , 0.012383 , 0.013083 , 0.011039 , 0.011026 , 0.012383 , 0.013119 , 0.012256 , 0.01459 , 0.012857 , 0.018228 , 0.015064 , 0.021152 , 0.015182 , 0.00884 , 0.008775 , 0.012104 , 0.011037 , 0.012469 , 0.01287 , 0.013435 , 0.009488 , 0.010673 , 0.012125 , 0.010996 , 0.010587 , 0.012621 , 0.013328 , 0.014783 , 0.012928 , 0.012548 , 0.009139 , 0.01647 , 0.014284 , 0.019999 , 0.013092 , 0.013047 , 0.013278 , 0.009655 , 0.016663 , 0.014027 , 0.009908 , 0.010774 , 0.010991 , 0.0114 , 0.009954 , 0.010974 , 0.012387 , 0.015427 
 382 , 0.011463 , 0.011305 , 0.010278 , 0.01055 , 0.011673 , 0.01154 , 0.010233 , 0.011717 , 0.014285 , 0.013065 , 0.01031 , 0.011597 , 0.013936 , 0.010632 , 0.013254 , 0.025627 , 0.018943 , 0.019798 , 0.014329 , 0.02127 , 0.022197 , 0.011767 , 0.011343 , 0.023716 , 0.025886 , 0.011521 , 0.015665 , 0.009824 , 0.014729 , 0.019361 , 0.013362 , 0.009434 , 0.015619 , 0.012307 , 0.017845 , 0.011931 , 0.011547 , 0.011233 , 0.014739 , 0.012093 , 0.013136 , 0.010304 , 0.010794 , 0.012448 , 0.01246 , 0.009767 , 0.011619 , 0.011041 , 0.01445 , 0.014583 , 0.013109 , 0.012131 , 0.012344 , 0.012811 , 0.010944 , 0.010997 , 0.01231 , 0.013044 , 0.012283 , 0.014645 , 0.012876 , 0.018318 , 0.015094 , 0.021215 , 0.015234 , 0.008757 , 0.008753 , 0.01198 , 0.011061 , 0.012503 , 0.012866 , 0.013495 , 0.009465 , 0.010606 , 0.012096 , 0.011097 , 0.010402 , 0.012681 , 0.01336 , 0.014924 , 0.012998 , 0.012624 , 0.009161 , 0.016627 , 0.014333 , 0.020061 , 0.013004 , 0.013045 , 0.013391 , 0.009837 , 0.016866 , 0.014087 , 0.009783 , 0.010846 , 0.011014 , 0.011401 , 0.009888 , 0.011097 , 0.012408 , 0.015361 
 383 , 0.011611 , 0.011421 , 0.010405 , 0.01078 , 0.011717 , 0.01165 , 0.010439 , 0.011858 , 0.014475 , 0.013212 , 0.010437 , 0.011688 , 0.014063 , 0.010754 , 0.01335 , 0.026008 , 0.01912 , 0.019999 , 0.014492 , 0.021511 , 0.022371 , 0.011901 , 0.011427 , 0.023937 , 0.026085 , 0.011638 , 0.015835 , 0.009907 , 0.014883 , 0.019619 , 0.013439 , 0.009538 , 0.015845 , 0.01247 , 0.018118 , 0.012139 , 0.011685 , 0.011376 , 0.015032 , 0.012232 , 0.01337 , 0.010521 , 0.010914 , 0.012675 , 0.012613 , 0.009775 , 0.011743 , 0.011133 , 0.014688 , 0.01475 , 0.013169 , 0.012228 , 0.012383 , 0.013 , 0.011093 , 0.011092 , 0.012488 , 0.013205 , 0.012446 , 0.014827 , 0.013005 , 0.018578 , 0.015273 , 0.021492 , 0.015465 , 0.008924 , 0.008818 , 0.01214 , 0.011143 , 0.012613 , 0.013009 , 0.013657 , 0.00954 , 0.010734 , 0.012284 , 0.011231 , 0.010746 , 0.012947 , 0.013578 , 0.01519 , 0.01322 , 0.012774 , 0.009315 , 0.016811 , 0.014564 , 0.020438 , 0.013273 , 0.013289 , 0.013501 , 0.009744 , 0.017143 , 0.014251 , 0.009879 , 0.011009 , 0.010992 , 0.011547 , 0.010057 , 0.011376 , 0.012709 , 0.015725 
 384 , 0.011756 , 0.01152 , 0.010524 , 0.011008 , 0.011735 , 0.01175 , 0.010643 , 0.011987 , 0.014657 , 0.013345 , 0.010556 , 0.011761 , 0.014172 , 0.010858 , 0.01343 , 0.026354 , 0.01927 , 0.020179 , 0.014638 , 0.021727 , 0.022513 , 0.012028 , 0.011494 , 0.024123 , 0.026242 , 0.011743 , 0.015983 , 0.009976 , 0.015011 , 0.019845 , 0.013496 , 0.009634 , 0.016045 , 0.012614 , 0.018359 , 0.01233 , 0.011812 , 0.011502 , 0.015311 , 0.012347 , 0.013578 , 0.01073 , 0.01102 , 0.01289 , 0.012747 , 0.009764 , 0.011853 , 0.011212 , 0.014905 , 0.0149 , 0.013216 , 0.012312 , 0.012404 , 0.013184 , 0.011234 , 0.011171 , 0.012649 , 0.013353 , 0.012593 , 0.014985 , 0.013107 , 0.018809 , 0.015429 , 0.021736 , 0.015678 , 0.009085 , 0.008866 , 0.012286 , 0.011204 , 0.012701 , 0.01313 , 0.01379 , 0.009597 , 0.010845 , 0.012453 , 0.011332 , 0.011085 , 0.013179 , 0.013761 , 0.015414 , 0.013406 , 0.012885 , 0.009446 , 0.016939 , 0.014757 , 0.02077 , 0.013523 , 0.013507 , 0.013568 , 0.009607 , 0.017371 , 0.01438 , 0.009955 , 0.011144 , 0.010935 , 0.011663 , 0.010211 , 0.011631 , 0.012993 , 0.016068 
 385 , 0.011894 , 0.011608 , 0.010634 , 0.011227 , 0.011743 , 0.011838 , 0.010838 , 0.012107 , 0.01483 , 0.013467 , 0.010666 , 0.011823 , 0.014267 , 0.010948 , 0.013495 , 0.026674 , 0.019401 , 0.020343 , 0.014767 , 0.021923 , 0.022634 , 0.012142 , 0.011553 , 0.024285 , 0.026376 , 0.011837 , 0.016116 , 0.010035 , 0.015121 , 0.020045 , 0.013539 , 0.009719 , 0.016231 , 0.012742 , 0.018579 , 0.012506 , 0.011928 , 0.011619 , 0.015577 , 0.012449 , 0.013766 , 0.010923 , 0.011112 , 0.013091 , 0.01287 , 0.009741 , 0.011949 , 0.011278 , 0.015106 , 0.015037 , 0.013253 , 0.012384 , 0.01241 , 0.013354 , 0.011362 , 0.01124 , 0.012792 , 0.013487 , 0.012725 , 0.015125 , 0.01319 , 0.019018 , 0.015567 , 0.021956 , 0.015872 , 0.009232 , 0.008903 , 0.012418 , 0.011249 , 0.012775 , 0.013234 , 0.013903 , 0.009639 , 0.010943 , 0.012607 , 0.011413 , 0.01141 , 0.013386 , 0.01392 , 0.015609 , 0.013568 , 0.012975 , 0.009562 , 0.017031 , 0.014923 , 0.021065 , 0.013751 , 0.013703 , 0.013611 , 0.00945 , 0.017565 , 0.014483 , 0.01001 , 0.011261 , 0.010862 , 0.011755 , 0.010352 , 0.011867 , 0.013261 , 0.016387 
 386 , 0.011979 , 0.01162 , 0.0107 , 0.011411 , 0.011869 , 0.011948 , 0.011023 , 0.012273 , 0.01497 , 0.013589 , 0.010816 , 0.011905 , 0.01439 , 0.011034 , 0.013567 , 0.026846 , 0.019536 , 0.020499 , 0.01488 , 0.022055 , 0.022764 , 0.012197 , 0.01158 , 0.024509 , 0.026603 , 0.011952 , 0.016254 , 0.010129 , 0.015268 , 0.020198 , 0.013596 , 0.009815 , 0.01646 , 0.012924 , 0.01877 , 0.012738 , 0.012049 , 0.011748 , 0.015785 , 0.012552 , 0.014011 , 0.011054 , 0.011196 , 0.013302 , 0.012987 , 0.009813 , 0.012062 , 0.011353 , 0.01523 , 0.01514 , 0.013353 , 0.01246 , 0.012428 , 0.01351 , 0.011405 , 0.011346 , 0.012904 , 0.013645 , 0.012819 , 0.015273 , 0.013315 , 0.019242 , 0.015726 , 0.022163 , 0.016067 , 0.009319 , 0.00898 , 0.012559 , 0.011331 , 0.01283 , 0.013407 , 0.013968 , 0.009716 , 0.011039 , 0.012758 , 0.011544 , 0.011638 , 0.01356 , 0.014045 , 0.015843 , 0.013721 , 0.013066 , 0.009674 , 0.017181 , 0.015033 , 0.021312 , 0.013993 , 0.01387 , 0.013778 , 0.00955 , 0.017704 , 0.014671 , 0.010199 , 0.011548 , 0.010971 , 0.011899 , 0.010583 , 0.01197 , 0.013466 , 0.016714 
 387 , 0.012029 , 0.01158 , 0.010736 , 0.011565 , 0.01207 , 0.012068 , 0.011194 , 0.012467 , 0.015084 , 0.013705 , 0.010986 , 0.011997 , 0.014529 , 0.011111 , 0.013635 , 0.026909 , 0.019667 , 0.02064 , 0.01498 , 0.022141 , 0.022895 , 0.012206 , 0.011583 , 0.024766 , 0.026881 , 0.012076 , 0.016382 , 0.010243 , 0.015433 , 0.020308 , 0.013658 , 0.009912 , 0.016706 , 0.013137 , 0.018932 , 0.012998 , 0.012164 , 0.01188 , 0.015944 , 0.012649 , 0.014281 , 0.011134 , 0.01127 , 0.013507 , 0.013098 , 0.00994 , 0.01218 , 0.011424 , 0.015293 , 0.015214 , 0.013486 , 0.012537 , 0.012451 , 0.013653 , 0.011385 , 0.011473 , 0.012988 , 0.013812 , 0.012881 , 0.015415 , 0.01346 , 0.019461 , 0.015887 , 0.02235 , 0.016252 , 0.009359 , 0.009085 , 0.012699 , 0.011432 , 0.012868 , 0.013611 , 0.013994 , 0.009813 , 0.011127 , 0.012902 , 0.0117 , 0.011791 , 0.013702 , 0.014138 , 0.01609 , 0.013859 , 0.013152 , 0.009774 , 0.01736 , 0.0151 , 0.021513 , 0.014237 , 0.014007 , 0.014015 , 0.009818 , 0.017801 , 0.014907 , 0.01047 , 0.011937 , 0.011197 , 0.01207 , 0.010866 , 0.011979 , 0.013619 , 0.017029 
 388 , 0.012071 , 0.011539 , 0.010763 , 0.011705 , 0.012257 , 0.012177 , 0.011351 , 0.012646 , 0.015184 , 0.013812 , 0.011144 , 0.01208 , 0.014653 , 0.011182 , 0.013694 , 0.026957 , 0.019785 , 0.020768 , 0.015066 , 0.022214 , 0.023008 , 0.012209 , 0.011578 , 0.025 , 0.027137 , 0.012189 , 0.016501 , 0.010344 , 0.015583 , 0.020405 , 0.013712 , 0.009999 , 0.016934 , 0.013331 , 0.019074 , 0.013236 , 0.012268 , 0.011997 , 0.016087 , 0.012738 , 0.014532 , 0.011203 , 0.011336 , 0.013697 , 0.013198 , 0.010058 , 0.012286 , 0.011486 , 0.015347 , 0.015276 , 0.013605 , 0.012599 , 0.012463 , 0.013779 , 0.011359 , 0.011584 , 0.013062 , 0.01396 , 0.012932 , 0.015541 , 0.013594 , 0.019658 , 0.016031 , 0.022512 , 0.016415 , 0.009391 , 0.009178 , 0.01282 , 0.011522 , 0.012897 , 0.0138 , 0.014013 , 0.009899 , 0.011206 , 0.013033 , 0.011841 , 0.011929 , 0.013827 , 0.014216 , 0.016315 , 0.01398 , 0.013228 , 0.00986 , 0.017519 , 0.015149 , 0.021689 , 0.014458 , 0.014128 , 0.014234 , 0.010067 , 0.017885 , 0.015122 , 0.010722 , 0.012301 , 0.011407 , 0.012227 , 0.011129 , 0.011982 , 0.013753 , 0.017318 
 389 , 0.012137 , 0.011584 , 0.010784 , 0.011837 , 0.012443 , 0.012278 , 0.011452 , 0.012821 , 0.01527 , 0.013947 , 0.011285 , 0.012186 , 0.014779 , 0.011278 , 0.013789 , 0.027025 , 0.019897 , 0.020897 , 0.015161 , 0.022309 , 0.023112 , 0.012232 , 0.01162 , 0.025205 , 0.027377 , 0.012301 , 0.016632 , 0.010455 , 0.015737 , 0.020542 , 0.013782 , 0.010067 , 0.017152 , 0.013512 , 0.019242 , 0.01348 , 0.012387 , 0.012114 , 0.016237 , 0.012815 , 0.01476 , 0.011288 , 0.011413 , 0.013878 , 0.013318 , 0.010185 , 0.012403 , 0.011561 , 0.015418 , 0.015349 , 0.013707 , 0.01268 , 0.012489 , 0.013894 , 0.011347 , 0.011689 , 0.01316 , 0.014102 , 0.013002 , 0.015658 , 0.01374 , 0.019874 , 0.016198 , 0.022684 , 0.016576 , 0.009435 , 0.009261 , 0.012946 , 0.011614 , 0.012963 , 0.013983 , 0.014065 , 0.009981 , 0.011288 , 0.01316 , 0.011966 , 0.012084 , 0.013967 , 0.014315 , 0.016524 , 0.014092 , 0.013295 , 0.009939 , 0.017685 , 0.015211 , 0.021878 , 0.014635 , 0.014243 , 0.014434 , 0.010294 , 0.017985 , 0.015299 , 0.010942 , 0.012624 , 0.0116 , 0.0124 , 0.011347 , 0.012058 , 0.013914 , 0.01757 
 390 , 0.012293 , 0.011937 , 0.010796 , 0.011956 , 0.012671 , 0.01237 , 0.011387 , 0.013012 , 0.015323 , 0.014194 , 0.011394 , 0.012403 , 0.014931 , 0.011479 , 0.014021 , 0.027191 , 0.020019 , 0.021072 , 0.015305 , 0.022503 , 0.023214 , 0.012326 , 0.011824 , 0.025364 , 0.027631 , 0.012429 , 0.016842 , 0.010624 , 0.015954 , 0.020856 , 0.013937 , 0.010099 , 0.017396 , 0.01368 , 0.019542 , 0.013772 , 0.012572 , 0.01226 , 0.016442 , 0.012877 , 0.01496 , 0.011442 , 0.011567 , 0.014065 , 0.01353 , 0.010371 , 0.012594 , 0.011699 , 0.015584 , 0.015496 , 0.013775 , 0.012833 , 0.01259 , 0.01401 , 0.01138 , 0.011794 , 0.013361 , 0.014256 , 0.013174 , 0.015786 , 0.013966 , 0.02021 , 0.016475 , 0.022939 , 0.01678 , 0.009535 , 0.009336 , 0.013119 , 0.011754 , 0.013174 , 0.014197 , 0.014249 , 0.010077 , 0.011413 , 0.013324 , 0.012077 , 0.012345 , 0.01419 , 0.014531 , 0.01674 , 0.014216 , 0.013368 , 0.01 , 0.017917 , 0.015331 , 0.022154 , 0.014707 , 0.014366 , 0.014612 , 0.010485 , 0.018189 , 0.015375 , 0.011094 , 0.012858 , 0.011769 , 0.01266 , 0.011438 , 0.012414 , 0.014183 , 0.017748 
 391 , 0.012439 , 0.012274 , 0.010798 , 0.012064 , 0.012883 , 0.012456 , 0.011318 , 0.013193 , 0.015371 , 0.014423 , 0.011492 , 0.012605 , 0.015068 , 0.011665 , 0.014238 , 0.02733 , 0.020125 , 0.02123 , 0.015439 , 0.022673 , 0.023302 , 0.012411 , 0.012016 , 0.025504 , 0.027855 , 0.012544 , 0.017032 , 0.010778 , 0.016153 , 0.021149 , 0.014072 , 0.010125 , 0.017617 , 0.01383 , 0.019818 , 0.014048 , 0.012746 , 0.012391 , 0.016629 , 0.012927 , 0.015141 , 0.011585 , 0.011706 , 0.014238 , 0.01373 , 0.01054 , 0.01277 , 0.011826 , 0.015734 , 0.015625 , 0.01383 , 0.012976 , 0.012677 , 0.014113 , 0.011407 , 0.011891 , 0.013544 , 0.014395 , 0.01333 , 0.015895 , 0.014177 , 0.02052 , 0.016734 , 0.023173 , 0.016968 , 0.009625 , 0.009399 , 0.013274 , 0.011879 , 0.013375 , 0.014395 , 0.014419 , 0.010165 , 0.011524 , 0.013472 , 0.012173 , 0.012589 , 0.014395 , 0.01473 , 0.016935 , 0.014322 , 0.013431 , 0.010052 , 0.018129 , 0.015435 , 0.022415 , 0.01477 , 0.01448 , 0.014778 , 0.010661 , 0.018379 , 0.015443 , 0.011238 , 0.01308 , 0.011927 , 0.012907 , 0.011528 , 0.012754 , 0.014443 , 0.017915 
 392 , 0.012574 , 0.012591 , 0.010799 , 0.012162 , 0.013087 , 0.01253 , 0.011246 , 0.013358 , 0.015405 , 0.014643 , 0.011579 , 0.012797 , 0.015199 , 0.011838 , 0.014441 , 0.027453 , 0.020217 , 0.02137 , 0.015559 , 0.022834 , 0.023373 , 0.012486 , 0.012193 , 0.025626 , 0.028062 , 0.012653 , 0.017211 , 0.010926 , 0.016334 , 0.021418 , 0.0142 , 0.010142 , 0.017824 , 0.013972 , 0.020077 , 0.014305 , 0.012903 , 0.012517 , 0.016803 , 0.012968 , 0.015313 , 0.011715 , 0.011833 , 0.014402 , 0.013915 , 0.010703 , 0.012933 , 0.011943 , 0.01587 , 0.015743 , 0.01388 , 0.013104 , 0.012754 , 0.0142 , 0.011426 , 0.011978 , 0.013713 , 0.014524 , 0.013472 , 0.015997 , 0.014371 , 0.020809 , 0.016974 , 0.02339 , 0.017145 , 0.009708 , 0.009458 , 0.01342 , 0.011995 , 0.01356 , 0.014581 , 0.014577 , 0.010247 , 0.011627 , 0.013608 , 0.012258 , 0.012819 , 0.01459 , 0.014919 , 0.017119 , 0.014423 , 0.013486 , 0.010102 , 0.018328 , 0.015532 , 0.022659 , 0.014822 , 0.014586 , 0.014932 , 0.010834 , 0.018552 , 0.01551 , 0.011373 , 0.013293 , 0.012074 , 0.013148 , 0.01161 , 0.013078 , 0.014686 , 0.018074 
 393 , 0.012704 , 0.012661 , 0.010897 , 0.012376 , 0.013098 , 0.012661 , 0.011553 , 0.013541 , 0.015656 , 0.014767 , 0.011777 , 0.012913 , 0.015428 , 0.011995 , 0.014572 , 0.027752 , 0.020496 , 0.021547 , 0.015718 , 0.023088 , 0.023663 , 0.012618 , 0.012276 , 0.025826 , 0.028403 , 0.012751 , 0.017349 , 0.011054 , 0.016631 , 0.021666 , 0.014278 , 0.010336 , 0.018124 , 0.014206 , 0.020378 , 0.014544 , 0.013051 , 0.012728 , 0.017073 , 0.013132 , 0.015614 , 0.011881 , 0.012067 , 0.014587 , 0.014135 , 0.010788 , 0.013094 , 0.012067 , 0.016141 , 0.015961 , 0.013988 , 0.013265 , 0.012851 , 0.014368 , 0.011568 , 0.012124 , 0.01385 , 0.014653 , 0.013674 , 0.016241 , 0.014544 , 0.021081 , 0.017187 , 0.023639 , 0.017368 , 0.009818 , 0.009571 , 0.013555 , 0.01211 , 0.013679 , 0.014758 , 0.014705 , 0.010365 , 0.011705 , 0.013721 , 0.012409 , 0.012946 , 0.014805 , 0.015105 , 0.017425 , 0.014601 , 0.013636 , 0.01027 , 0.018495 , 0.01569 , 0.022874 , 0.015105 , 0.01481 , 0.015091 , 0.01085 , 0.018794 , 0.015652 , 0.011582 , 0.013436 , 0.012205 , 0.013289 , 0.011886 , 0.013289 , 0.014858 , 0.018433 
 394 , 0.012824 , 0.01268 , 0.011003 , 0.012588 , 0.013069 , 0.012793 , 0.011903 , 0.013709 , 0.015923 , 0.014859 , 0.011969 , 0.013008 , 0.015657 , 0.012133 , 0.01468 , 0.028051 , 0.020778 , 0.021714 , 0.015867 , 0.023335 , 0.023959 , 0.012742 , 0.012333 , 0.026021 , 0.028737 , 0.012839 , 0.017473 , 0.011161 , 0.016926 , 0.021888 , 0.014333 , 0.010542 , 0.01842 , 0.01444 , 0.02066 , 0.014757 , 0.013182 , 0.012936 , 0.01733 , 0.013299 , 0.015913 , 0.012041 , 0.012297 , 0.014762 , 0.014343 , 0.010849 , 0.013238 , 0.012179 , 0.016409 , 0.016174 , 0.014097 , 0.013417 , 0.012941 , 0.014527 , 0.011719 , 0.012271 , 0.013969 , 0.014772 , 0.013872 , 0.016486 , 0.014696 , 0.02133 , 0.017376 , 0.023867 , 0.017586 , 0.009923 , 0.009678 , 0.013673 , 0.012215 , 0.01378 , 0.014916 , 0.014819 , 0.010481 , 0.011765 , 0.013821 , 0.012558 , 0.013044 , 0.015013 , 0.015279 , 0.017729 , 0.014778 , 0.013785 , 0.010445 , 0.018634 , 0.015842 , 0.023064 , 0.015402 , 0.015038 , 0.015233 , 0.010834 , 0.019023 , 0.015795 , 0.011785 , 0.013555 , 0.012322 , 0.013407 , 0.012179 , 0.013468 , 0.014998 , 0.018793 
 395 , 0.012931 , 0.012691 , 0.011094 , 0.012778 , 0.01304 , 0.012904 , 0.012222 , 0.013863 , 0.016162 , 0.014942 , 0.012152 , 0.013089 , 0.015863 , 0.012255 , 0.014773 , 0.028319 , 0.021028 , 0.021857 , 0.015999 , 0.023557 , 0.024227 , 0.012855 , 0.012375 , 0.026189 , 0.029033 , 0.012915 , 0.017574 , 0.011258 , 0.017187 , 0.02208 , 0.01438 , 0.010729 , 0.01868 , 0.014647 , 0.020914 , 0.014947 , 0.013296 , 0.013127 , 0.017563 , 0.013454 , 0.016184 , 0.012179 , 0.012506 , 0.014914 , 0.014527 , 0.010898 , 0.013367 , 0.012277 , 0.016653 , 0.016364 , 0.01419 , 0.013552 , 0.013018 , 0.014675 , 0.011852 , 0.012402 , 0.014075 , 0.014876 , 0.014048 , 0.016707 , 0.014833 , 0.021551 , 0.017546 , 0.024069 , 0.017775 , 0.010021 , 0.009776 , 0.013775 , 0.01231 , 0.013863 , 0.015056 , 0.014914 , 0.010588 , 0.011819 , 0.013906 , 0.012691 , 0.013127 , 0.015192 , 0.015432 , 0.018004 , 0.014936 , 0.013923 , 0.010604 , 0.018761 , 0.015977 , 0.023241 , 0.015677 , 0.015252 , 0.015367 , 0.010822 , 0.01923 , 0.015928 , 0.011977 , 0.013667 , 0.012424 , 0.013514 , 0.012446 , 0.013634 , 0.015132 , 0.019132 
 396 , 0.013106 , 0.012911 , 0.011318 , 0.013043 , 0.013289 , 0.013163 , 0.01251 , 0.014143 , 0.016447 , 0.015197 , 0.012418 , 0.013323 , 0.016154 , 0.012504 , 0.015025 , 0.028561 , 0.021358 , 0.022154 , 0.016269 , 0.023925 , 0.024527 , 0.013037 , 0.012573 , 0.026521 , 0.029466 , 0.013146 , 0.017856 , 0.011501 , 0.01753 , 0.022458 , 0.014613 , 0.010951 , 0.019048 , 0.014945 , 0.021232 , 0.015278 , 0.013576 , 0.013409 , 0.017908 , 0.013719 , 0.016601 , 0.012475 , 0.012768 , 0.015255 , 0.014802 , 0.0111 , 0.013616 , 0.01247 , 0.01698 , 0.016687 , 0.014401 , 0.013839 , 0.013226 , 0.014905 , 0.012103 , 0.012642 , 0.014321 , 0.015174 , 0.014332 , 0.01706 , 0.015083 , 0.021925 , 0.017937 , 0.024406 , 0.018091 , 0.010212 , 0.00996 , 0.014023 , 0.012533 , 0.014086 , 0.015369 , 0.01514 , 0.010773 , 0.011988 , 0.014126 , 0.012957 , 0.013358 , 0.015461 , 0.015639 , 0.018349 , 0.015163 , 0.014154 , 0.010808 , 0.019014 , 0.01616 , 0.023593 , 0.016011 , 0.015524 , 0.015627 , 0.011054 , 0.019524 , 0.016223 , 0.012275 , 0.014017 , 0.012745 , 0.013811 , 0.012854 , 0.01396 , 0.015444 , 0.019535 
 397 , 0.013341 , 0.013311 , 0.01165 , 0.013359 , 0.013783 , 0.013538 , 0.012761 , 0.014536 , 0.016764 , 0.015611 , 0.012749 , 0.013687 , 0.016513 , 0.012863 , 0.01542 , 0.028785 , 0.021747 , 0.022595 , 0.016645 , 0.024417 , 0.024853 , 0.013281 , 0.012899 , 0.027004 , 0.030009 , 0.01352 , 0.0183 , 0.011859 , 0.017941 , 0.022983 , 0.015014 , 0.01119 , 0.019494 , 0.015306 , 0.021597 , 0.015725 , 0.013986 , 0.013765 , 0.018341 , 0.014082 , 0.017141 , 0.012905 , 0.013054 , 0.015749 , 0.015151 , 0.011429 , 0.013968 , 0.012737 , 0.017374 , 0.017123 , 0.014709 , 0.014249 , 0.013556 , 0.015211 , 0.012451 , 0.012976 , 0.014691 , 0.015635 , 0.014715 , 0.017517 , 0.015444 , 0.022422 , 0.018515 , 0.024853 , 0.018509 , 0.010491 , 0.010222 , 0.014398 , 0.012875 , 0.014428 , 0.015832 , 0.015474 , 0.011029 , 0.012259 , 0.014464 , 0.013335 , 0.013717 , 0.015784 , 0.015892 , 0.018736 , 0.01545 , 0.014464 , 0.011047 , 0.019369 , 0.016388 , 0.024089 , 0.016394 , 0.01585 , 0.015993 , 0.011495 , 0.019883 , 0.016657 , 0.01266 , 0.014566 , 0.013245 , 0.014261 , 0.013377 , 0.01441 , 0.015916 , 0.019978 
