  time  ,46:53 PM,47:03 PM,47:09 PM,47:16 PM,47:24 PM,48:47 PM,49:17 PM,49:27 PM,49:32 PM,49:38 PM,50:45 PM,50:51 PM,50:57 PM,51:03 PM,51:09 PM,51:56 PM,52:02 PM,52:08 PM,52:14 PM,52:22 PM,53:18 PM,53:24 PM,53:31 PM,53:38 PM,53:46 PM,54:50 PM,54:59 PM,55:05 PM,55:11 PM,55:16 PM,56:06 PM,56:11 PM,56:17 PM,56:23 PM,56:29 PM,57:14 PM,57:20 PM,57:25 PM,57:31 PM,57:37 PM,58:20 PM,58:26 PM,58:32 PM,58:39 PM,58:45 PM,59:47 PM,59:58 PM,00:03 PM,00:10 PM,00:18 PM,01:44 PM,01:52 PM,01:59 PM,02:06 PM,02:13 PM,03:29 PM,03:36 PM,03:42 PM,03:48 PM,03:55 PM,04:37 PM,04:45 PM,04:50 PM,04:59 PM,05:05 PM,05:56 PM,06:02 PM,06:07 PM,06:13 PM,06:19 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 919 , 0.182683 , 0.340757 , 0.269429 , 0.275898 , 0.334293 , 0.189932 , 0.260698 , 0.250744 , 0.236239 , 0.228243 , 0.254998 , 0.269653 , 0.321642 , 0.340688 , 0.301591 , 0.324368 , 0.31911 , 0.28324 , 0.311901 , 0.329006 , 0.203755 , 0.169457 , 0.189008 , 0.219081 , 0.178343 , 0.311992 , 0.298606 , 0.275806 , 0.285094 , 0.294663 , 0.254722 , 0.286012 , 0.28274 , 0.303084 , 0.309122 , 0.331073 , 0.359252 , 0.361576 , 0.317388 , 0.336939 , 0.25854 , 0.237691 , 0.15238 , 0.154136 , 0.1972 , 0.257552 , 0.263579 , 0.320212 , 0.307538 , 0.254177 , 0.146841 , 0.21473 , 0.238627 , 0.223754 , 0.227439 , 0.308726 , 0.297148 , 0.278975 , 0.254068 , 0.299014 , 0.17483 , 0.163361 , 0.198129 , 0.165646 , 0.178969 , 0.223903 , 0.214845 , 0.240349 , 0.259492 , 0.268849 
 920 , 0.182837 , 0.341379 , 0.269979 , 0.276493 , 0.334952 , 0.189828 , 0.261042 , 0.251059 , 0.236531 , 0.228268 , 0.255341 , 0.270049 , 0.321883 , 0.340961 , 0.301911 , 0.324754 , 0.31914 , 0.283571 , 0.312214 , 0.329391 , 0.203914 , 0.169664 , 0.189415 , 0.21965 , 0.178549 , 0.312638 , 0.298901 , 0.276232 , 0.28539 , 0.295164 , 0.254894 , 0.286244 , 0.282891 , 0.303207 , 0.309366 , 0.331343 , 0.359498 , 0.362037 , 0.317798 , 0.337242 , 0.258561 , 0.237682 , 0.15255 , 0.154265 , 0.197533 , 0.257869 , 0.263895 , 0.320785 , 0.307768 , 0.254504 , 0.146966 , 0.214844 , 0.238908 , 0.223979 , 0.22789 , 0.309227 , 0.297587 , 0.279009 , 0.254504 , 0.299412 , 0.175167 , 0.163667 , 0.198556 , 0.165858 , 0.179211 , 0.224177 , 0.214914 , 0.240634 , 0.259729 , 0.269026 
 921 , 0.182895 , 0.341982 , 0.270577 , 0.276986 , 0.335368 , 0.189888 , 0.261369 , 0.25104 , 0.236872 , 0.228296 , 0.255556 , 0.270267 , 0.322083 , 0.341304 , 0.302336 , 0.325214 , 0.319343 , 0.28381 , 0.312542 , 0.330011 , 0.204138 , 0.169878 , 0.189906 , 0.220216 , 0.178706 , 0.312916 , 0.299029 , 0.276717 , 0.285632 , 0.295506 , 0.255229 , 0.286339 , 0.282945 , 0.303446 , 0.309557 , 0.331729 , 0.359737 , 0.362249 , 0.318361 , 0.337507 , 0.258407 , 0.237778 , 0.152731 , 0.154267 , 0.19774 , 0.25808 , 0.264296 , 0.321253 , 0.307886 , 0.254604 , 0.147064 , 0.214963 , 0.239127 , 0.2242 , 0.2285 , 0.309212 , 0.297931 , 0.279218 , 0.254989 , 0.299736 , 0.175352 , 0.163983 , 0.198932 , 0.16604 , 0.179401 , 0.224457 , 0.215022 , 0.240693 , 0.260061 , 0.268993 
 922 , 0.182933 , 0.342606 , 0.271212 , 0.277458 , 0.335733 , 0.190058 , 0.26171 , 0.250949 , 0.23725 , 0.228357 , 0.255732 , 0.270439 , 0.322291 , 0.341693 , 0.302802 , 0.325728 , 0.319639 , 0.284056 , 0.312883 , 0.330739 , 0.204407 , 0.170112 , 0.190432 , 0.220787 , 0.178864 , 0.313076 , 0.299125 , 0.277247 , 0.285871 , 0.295812 , 0.255627 , 0.286398 , 0.282985 , 0.303733 , 0.309757 , 0.332174 , 0.359976 , 0.3624 , 0.318984 , 0.33777 , 0.258197 , 0.237923 , 0.152917 , 0.154246 , 0.19792 , 0.258279 , 0.264731 , 0.321694 , 0.307989 , 0.254644 , 0.147174 , 0.215085 , 0.239352 , 0.224441 , 0.229165 , 0.309054 , 0.298271 , 0.279507 , 0.255492 , 0.300062 , 0.175498 , 0.164304 , 0.199308 , 0.16623 , 0.179596 , 0.224751 , 0.215173 , 0.240681 , 0.260445 , 0.268905 
 923 , 0.182658 , 0.34285 , 0.271399 , 0.277686 , 0.335727 , 0.189829 , 0.261684 , 0.250723 , 0.237242 , 0.228197 , 0.255616 , 0.270301 , 0.32224 , 0.341705 , 0.302964 , 0.32581 , 0.319571 , 0.284008 , 0.312928 , 0.331071 , 0.20433 , 0.17012 , 0.190642 , 0.220623 , 0.17878 , 0.313023 , 0.298901 , 0.277389 , 0.285906 , 0.295793 , 0.255794 , 0.286149 , 0.282828 , 0.303723 , 0.309577 , 0.332328 , 0.359979 , 0.362274 , 0.319256 , 0.337601 , 0.257864 , 0.237782 , 0.152843 , 0.154059 , 0.197877 , 0.258196 , 0.264809 , 0.321658 , 0.30775 , 0.254329 , 0.146936 , 0.214965 , 0.239365 , 0.22433 , 0.229306 , 0.308663 , 0.298332 , 0.279655 , 0.255592 , 0.300099 , 0.175529 , 0.164308 , 0.199491 , 0.166235 , 0.179562 , 0.224692 , 0.215131 , 0.240516 , 0.260586 , 0.268611 
 924 , 0.182081 , 0.342518 , 0.271038 , 0.277573 , 0.335376 , 0.189031 , 0.261228 , 0.250436 , 0.236783 , 0.22784 , 0.255115 , 0.269876 , 0.32191 , 0.341235 , 0.302752 , 0.325354 , 0.318953 , 0.283721 , 0.312521 , 0.330865 , 0.20381 , 0.169898 , 0.190531 , 0.219661 , 0.17842 , 0.312858 , 0.298525 , 0.277169 , 0.285805 , 0.295513 , 0.255567 , 0.285546 , 0.282463 , 0.303409 , 0.308997 , 0.332105 , 0.35976 , 0.361904 , 0.319061 , 0.33711 , 0.25753 , 0.237247 , 0.152457 , 0.153716 , 0.197697 , 0.257843 , 0.264438 , 0.321169 , 0.307173 , 0.253718 , 0.14629 , 0.21453 , 0.23918 , 0.223847 , 0.228809 , 0.30816 , 0.298127 , 0.279566 , 0.255193 , 0.299795 , 0.175409 , 0.163978 , 0.199486 , 0.166026 , 0.179281 , 0.224208 , 0.214801 , 0.240204 , 0.260288 , 0.268166 
 925 , 0.181558 , 0.341986 , 0.27062 , 0.27738 , 0.335105 , 0.188041 , 0.260758 , 0.250268 , 0.23632 , 0.22755 , 0.254517 , 0.269522 , 0.321591 , 0.340664 , 0.302525 , 0.324832 , 0.318109 , 0.283549 , 0.311952 , 0.330536 , 0.20322 , 0.169698 , 0.190485 , 0.218726 , 0.178058 , 0.31287 , 0.298433 , 0.277066 , 0.285842 , 0.295354 , 0.255157 , 0.284901 , 0.282094 , 0.303134 , 0.308446 , 0.331834 , 0.35961 , 0.361632 , 0.318773 , 0.336819 , 0.257342 , 0.236615 , 0.152032 , 0.153402 , 0.197655 , 0.257535 , 0.263999 , 0.320783 , 0.306641 , 0.253244 , 0.145592 , 0.214024 , 0.239036 , 0.223397 , 0.228256 , 0.307836 , 0.297968 , 0.279384 , 0.25474 , 0.299483 , 0.175251 , 0.163675 , 0.199526 , 0.165799 , 0.179017 , 0.223699 , 0.21435 , 0.239905 , 0.259744 , 0.267808 
 926 , 0.181004 , 0.341279 , 0.270117 , 0.2771 , 0.334721 , 0.186913 , 0.260162 , 0.249964 , 0.235737 , 0.227214 , 0.253822 , 0.269043 , 0.321216 , 0.340029 , 0.302228 , 0.324207 , 0.317188 , 0.283312 , 0.311249 , 0.330067 , 0.202559 , 0.169447 , 0.19031 , 0.217762 , 0.177607 , 0.312778 , 0.298315 , 0.276881 , 0.285787 , 0.295069 , 0.254629 , 0.284167 , 0.281692 , 0.302768 , 0.307767 , 0.331499 , 0.359333 , 0.361292 , 0.318335 , 0.336522 , 0.257031 , 0.235871 , 0.151545 , 0.15297 , 0.19753 , 0.257128 , 0.263419 , 0.320276 , 0.306038 , 0.252712 , 0.144798 , 0.213333 , 0.238759 , 0.222876 , 0.227584 , 0.307457 , 0.297714 , 0.27912 , 0.254144 , 0.299097 , 0.174986 , 0.163308 , 0.199447 , 0.165455 , 0.178632 , 0.223101 , 0.2138 , 0.239511 , 0.259082 , 0.267357 
 927 , 0.180506 , 0.339988 , 0.269343 , 0.27648 , 0.333832 , 0.185533 , 0.259115 , 0.24901 , 0.234773 , 0.226747 , 0.252891 , 0.268047 , 0.320655 , 0.33931 , 0.30168 , 0.323326 , 0.316275 , 0.282816 , 0.310143 , 0.329026 , 0.201819 , 0.169001 , 0.189494 , 0.217044 , 0.176848 , 0.312154 , 0.298071 , 0.276264 , 0.285221 , 0.294148 , 0.253686 , 0.283278 , 0.281279 , 0.302081 , 0.306677 , 0.330926 , 0.358488 , 0.360703 , 0.317293 , 0.336268 , 0.256123 , 0.234847 , 0.150877 , 0.152074 , 0.196952 , 0.25637 , 0.262317 , 0.319304 , 0.305276 , 0.252045 , 0.14382 , 0.211899 , 0.237845 , 0.222145 , 0.226537 , 0.306899 , 0.296979 , 0.278467 , 0.253002 , 0.29841 , 0.174238 , 0.162733 , 0.198728 , 0.164609 , 0.177804 , 0.222281 , 0.212948 , 0.238733 , 0.258103 , 0.266542 
 928 , 0.179892 , 0.338888 , 0.268443 , 0.275859 , 0.332706 , 0.183892 , 0.257815 , 0.247801 , 0.23372 , 0.22605 , 0.251931 , 0.266862 , 0.319964 , 0.338721 , 0.301108 , 0.322556 , 0.315636 , 0.281992 , 0.309194 , 0.328087 , 0.200925 , 0.168446 , 0.188536 , 0.216036 , 0.176085 , 0.311463 , 0.297474 , 0.275121 , 0.284552 , 0.292911 , 0.252706 , 0.282333 , 0.280795 , 0.301257 , 0.305473 , 0.330232 , 0.357639 , 0.359741 , 0.316188 , 0.335577 , 0.254858 , 0.233732 , 0.149974 , 0.151004 , 0.195983 , 0.255416 , 0.26094 , 0.317906 , 0.304308 , 0.251044 , 0.142794 , 0.21035 , 0.23656 , 0.221207 , 0.225467 , 0.305833 , 0.295912 , 0.277484 , 0.251528 , 0.29722 , 0.173493 , 0.162028 , 0.197787 , 0.163609 , 0.176904 , 0.221288 , 0.211943 , 0.238042 , 0.257201 , 0.265461 
 929 , 0.179174 , 0.337594 , 0.267379 , 0.275127 , 0.331381 , 0.18195 , 0.256288 , 0.246369 , 0.232471 , 0.225223 , 0.250798 , 0.265464 , 0.319154 , 0.338024 , 0.300434 , 0.321637 , 0.314875 , 0.281015 , 0.308069 , 0.326971 , 0.199865 , 0.167783 , 0.187402 , 0.214849 , 0.175188 , 0.31064 , 0.296772 , 0.273779 , 0.283754 , 0.291458 , 0.251553 , 0.281215 , 0.280223 , 0.300284 , 0.304052 , 0.32941 , 0.356638 , 0.358616 , 0.314894 , 0.334762 , 0.253369 , 0.232415 , 0.148907 , 0.149743 , 0.194844 , 0.254298 , 0.259332 , 0.316254 , 0.303166 , 0.249863 , 0.141577 , 0.20853 , 0.235041 , 0.220095 , 0.2242 , 0.304589 , 0.294658 , 0.276324 , 0.2498 , 0.295824 , 0.172618 , 0.161196 , 0.196684 , 0.162431 , 0.175843 , 0.220114 , 0.210769 , 0.237218 , 0.256138 , 0.264191 
 930 , 0.178705 , 0.336774 , 0.266768 , 0.274726 , 0.330634 , 0.181085 , 0.255247 , 0.245322 , 0.23186 , 0.224279 , 0.250096 , 0.264505 , 0.318359 , 0.337424 , 0.299752 , 0.32095 , 0.314327 , 0.280131 , 0.307488 , 0.326138 , 0.19913 , 0.167166 , 0.186775 , 0.21373 , 0.174747 , 0.310314 , 0.296128 , 0.272952 , 0.282963 , 0.290501 , 0.250777 , 0.280663 , 0.279649 , 0.299597 , 0.303314 , 0.328791 , 0.356024 , 0.35749 , 0.314265 , 0.333985 , 0.252038 , 0.231489 , 0.148151 , 0.14893 , 0.193663 , 0.253683 , 0.258141 , 0.314686 , 0.301861 , 0.249262 , 0.140724 , 0.207478 , 0.233932 , 0.219202 , 0.223407 , 0.303431 , 0.293766 , 0.275407 , 0.248724 , 0.294916 , 0.171865 , 0.160698 , 0.196032 , 0.16157 , 0.174883 , 0.219617 , 0.20984 , 0.236628 , 0.255631 , 0.263262 
 931 , 0.178016 , 0.335841 , 0.266369 , 0.274385 , 0.32994 , 0.18034 , 0.25417 , 0.244202 , 0.23093 , 0.223194 , 0.249415 , 0.26332 , 0.317511 , 0.33643 , 0.298833 , 0.319941 , 0.313358 , 0.27886 , 0.306532 , 0.324652 , 0.198354 , 0.166331 , 0.185919 , 0.212724 , 0.17393 , 0.309651 , 0.29535 , 0.272234 , 0.281823 , 0.289461 , 0.249874 , 0.279982 , 0.27899 , 0.298486 , 0.302367 , 0.328061 , 0.354965 , 0.356298 , 0.313754 , 0.332977 , 0.250469 , 0.230285 , 0.147405 , 0.147895 , 0.192614 , 0.253048 , 0.257003 , 0.312893 , 0.300247 , 0.248504 , 0.139582 , 0.206518 , 0.232622 , 0.218148 , 0.22232 , 0.302206 , 0.29292 , 0.274453 , 0.247828 , 0.294345 , 0.170763 , 0.159995 , 0.195397 , 0.160559 , 0.173565 , 0.218935 , 0.208874 , 0.235647 , 0.254982 , 0.262489 
 932 , 0.177164 , 0.334717 , 0.265939 , 0.273992 , 0.329134 , 0.179466 , 0.252903 , 0.242872 , 0.229761 , 0.221907 , 0.248624 , 0.261885 , 0.316521 , 0.335178 , 0.297714 , 0.318673 , 0.312117 , 0.277298 , 0.305306 , 0.322759 , 0.197424 , 0.1653 , 0.184855 , 0.211584 , 0.172866 , 0.308786 , 0.294415 , 0.271416 , 0.280417 , 0.288227 , 0.248786 , 0.279145 , 0.278203 , 0.297091 , 0.301201 , 0.327175 , 0.353617 , 0.354915 , 0.313159 , 0.331754 , 0.248599 , 0.228813 , 0.146537 , 0.146637 , 0.191442 , 0.252291 , 0.255691 , 0.31077 , 0.298313 , 0.247569 , 0.138184 , 0.205396 , 0.231052 , 0.216886 , 0.220984 , 0.300777 , 0.291932 , 0.273344 , 0.246808 , 0.293747 , 0.169404 , 0.159118 , 0.194648 , 0.159355 , 0.171943 , 0.218084 , 0.207748 , 0.234414 , 0.254175 , 0.261623 
 933 , 0.176204 , 0.334165 , 0.265532 , 0.273659 , 0.328619 , 0.179218 , 0.252433 , 0.242128 , 0.228675 , 0.221097 , 0.248199 , 0.261042 , 0.31591 , 0.334214 , 0.297057 , 0.317985 , 0.311292 , 0.276197 , 0.304696 , 0.321597 , 0.196777 , 0.164679 , 0.18438 , 0.211048 , 0.172079 , 0.308021 , 0.293982 , 0.270773 , 0.279498 , 0.287777 , 0.247979 , 0.278473 , 0.277686 , 0.296142 , 0.300559 , 0.326532 , 0.352579 , 0.353701 , 0.312774 , 0.330822 , 0.247131 , 0.227442 , 0.145777 , 0.145441 , 0.190566 , 0.25203 , 0.254611 , 0.309156 , 0.296984 , 0.246765 , 0.137308 , 0.204666 , 0.230115 , 0.216314 , 0.220145 , 0.299589 , 0.291072 , 0.272482 , 0.24602 , 0.293311 , 0.168278 , 0.158333 , 0.194172 , 0.158535 , 0.171006 , 0.217485 , 0.207107 , 0.233476 , 0.253415 , 0.261286 
 934 , 0.175324 , 0.333944 , 0.265009 , 0.273136 , 0.328464 , 0.179621 , 0.252578 , 0.241773 , 0.22801 , 0.220659 , 0.247947 , 0.260766 , 0.315448 , 0.333622 , 0.296892 , 0.317803 , 0.31078 , 0.275581 , 0.304499 , 0.321406 , 0.19636 , 0.164507 , 0.184587 , 0.210727 , 0.171714 , 0.307511 , 0.293802 , 0.270513 , 0.279095 , 0.288172 , 0.247463 , 0.277971 , 0.277224 , 0.29575 , 0.300376 , 0.326109 , 0.352076 , 0.35308 , 0.312388 , 0.330287 , 0.246172 , 0.226223 , 0.145168 , 0.144517 , 0.189972 , 0.251879 , 0.253923 , 0.308193 , 0.296145 , 0.246321 , 0.136963 , 0.204213 , 0.229803 , 0.21647 , 0.219859 , 0.29887 , 0.290246 , 0.271983 , 0.245299 , 0.292858 , 0.167549 , 0.157814 , 0.19379 , 0.158142 , 0.170698 , 0.217265 , 0.206878 , 0.232881 , 0.252835 , 0.261196 
 935 , 0.174486 , 0.333464 , 0.264262 , 0.272287 , 0.328356 , 0.180086 , 0.252583 , 0.241185 , 0.227567 , 0.220065 , 0.247469 , 0.260457 , 0.314714 , 0.333026 , 0.296751 , 0.317511 , 0.310105 , 0.274934 , 0.304097 , 0.321418 , 0.195817 , 0.164343 , 0.184936 , 0.209976 , 0.171449 , 0.307098 , 0.293372 , 0.270408 , 0.278667 , 0.288678 , 0.246905 , 0.277407 , 0.2765 , 0.295436 , 0.300124 , 0.325602 , 0.351746 , 0.352766 , 0.311761 , 0.329809 , 0.245219 , 0.224896 , 0.144531 , 0.143679 , 0.189293 , 0.251352 , 0.253279 , 0.30723 , 0.295112 , 0.246029 , 0.136591 , 0.203566 , 0.22947 , 0.216692 , 0.219591 , 0.298263 , 0.289224 , 0.271543 , 0.244324 , 0.292183 , 0.166888 , 0.157393 , 0.193182 , 0.157771 , 0.170321 , 0.217166 , 0.20656 , 0.232248 , 0.252301 , 0.260811 
 936 , 0.173789 , 0.33315 , 0.263857 , 0.271733 , 0.328479 , 0.180447 , 0.252742 , 0.240821 , 0.227408 , 0.219676 , 0.247091 , 0.260211 , 0.314165 , 0.332721 , 0.296797 , 0.317602 , 0.309601 , 0.274477 , 0.303665 , 0.321808 , 0.195458 , 0.164266 , 0.185435 , 0.209426 , 0.171265 , 0.306898 , 0.293032 , 0.270629 , 0.278451 , 0.289244 , 0.246423 , 0.276953 , 0.275837 , 0.295097 , 0.300025 , 0.325299 , 0.351831 , 0.352732 , 0.311361 , 0.329457 , 0.244603 , 0.223823 , 0.143992 , 0.143062 , 0.188997 , 0.250767 , 0.252915 , 0.306558 , 0.294351 , 0.245904 , 0.136344 , 0.20303 , 0.229252 , 0.217146 , 0.219557 , 0.297901 , 0.288462 , 0.271285 , 0.243613 , 0.29163 , 0.16651 , 0.157101 , 0.192797 , 0.157673 , 0.170113 , 0.217158 , 0.206222 , 0.231782 , 0.252038 , 0.260468 
 937 , 0.173586 , 0.3333 , 0.264432 , 0.272231 , 0.329119 , 0.180188 , 0.253277 , 0.241066 , 0.227943 , 0.219993 , 0.247076 , 0.260216 , 0.314201 , 0.333306 , 0.297246 , 0.318562 , 0.309759 , 0.2746 , 0.303238 , 0.322877 , 0.195617 , 0.16444 , 0.186175 , 0.20953 , 0.171321 , 0.307245 , 0.293071 , 0.271534 , 0.278734 , 0.28968 , 0.246193 , 0.276818 , 0.275471 , 0.29472 , 0.300469 , 0.325629 , 0.353031 , 0.353246 , 0.311693 , 0.329374 , 0.245049 , 0.223704 , 0.143809 , 0.143136 , 0.189793 , 0.250258 , 0.253365 , 0.306751 , 0.294499 , 0.246222 , 0.13651 , 0.202823 , 0.22936 , 0.2181 , 0.220063 , 0.298134 , 0.288611 , 0.271511 , 0.24383 , 0.291422 , 0.16699 , 0.15713 , 0.193097 , 0.158326 , 0.170445 , 0.217316 , 0.205929 , 0.231804 , 0.252488 , 0.260193 
 938 , 0.173088 , 0.333179 , 0.264672 , 0.273011 , 0.329224 , 0.178907 , 0.253674 , 0.24095 , 0.227727 , 0.220393 , 0.246966 , 0.260259 , 0.313917 , 0.333696 , 0.297146 , 0.318626 , 0.310003 , 0.274428 , 0.302767 , 0.322616 , 0.195323 , 0.164563 , 0.186479 , 0.209551 , 0.171241 , 0.307093 , 0.29329 , 0.271571 , 0.278395 , 0.289486 , 0.245619 , 0.276141 , 0.274962 , 0.294161 , 0.301263 , 0.325851 , 0.35394 , 0.352633 , 0.312006 , 0.328591 , 0.2453 , 0.223575 , 0.143518 , 0.142966 , 0.190219 , 0.250294 , 0.253366 , 0.306519 , 0.294457 , 0.246171 , 0.136572 , 0.202216 , 0.229225 , 0.218813 , 0.220027 , 0.297512 , 0.288685 , 0.271374 , 0.244231 , 0.290746 , 0.167327 , 0.156741 , 0.193302 , 0.158727 , 0.170829 , 0.217036 , 0.205765 , 0.23156 , 0.252448 , 0.259498 
 939 , 0.172571 , 0.333057 , 0.264917 , 0.273814 , 0.329334 , 0.177583 , 0.25408 , 0.240833 , 0.227505 , 0.220803 , 0.246844 , 0.260305 , 0.313619 , 0.334102 , 0.297038 , 0.318689 , 0.310256 , 0.274249 , 0.302271 , 0.322336 , 0.195023 , 0.164684 , 0.186794 , 0.209577 , 0.171154 , 0.30694 , 0.293513 , 0.271607 , 0.278042 , 0.289285 , 0.24502 , 0.275446 , 0.274441 , 0.293583 , 0.302085 , 0.326076 , 0.35487 , 0.352001 , 0.312329 , 0.327783 , 0.24556 , 0.223439 , 0.14322 , 0.14279 , 0.190661 , 0.250334 , 0.253371 , 0.306272 , 0.294407 , 0.246112 , 0.13664 , 0.201585 , 0.229078 , 0.219554 , 0.219984 , 0.29687 , 0.288757 , 0.271229 , 0.244643 , 0.290052 , 0.167669 , 0.156345 , 0.193507 , 0.159132 , 0.171218 , 0.216743 , 0.205587 , 0.231308 , 0.252407 , 0.258778 
 940 , 0.172716 , 0.333203 , 0.264621 , 0.274277 , 0.329229 , 0.176991 , 0.253955 , 0.241039 , 0.227587 , 0.220895 , 0.246525 , 0.260427 , 0.313504 , 0.334565 , 0.296048 , 0.318366 , 0.310429 , 0.273908 , 0.302382 , 0.321239 , 0.194775 , 0.165483 , 0.187247 , 0.209872 , 0.171384 , 0.306587 , 0.293037 , 0.270978 , 0.278154 , 0.28927 , 0.244852 , 0.275079 , 0.274214 , 0.293383 , 0.302105 , 0.325721 , 0.353999 , 0.351386 , 0.311785 , 0.327544 , 0.245285 , 0.223289 , 0.143729 , 0.142979 , 0.191008 , 0.250136 , 0.252801 , 0.306281 , 0.294023 , 0.246236 , 0.136294 , 0.201265 , 0.228671 , 0.219482 , 0.219995 , 0.296596 , 0.289005 , 0.27103 , 0.244581 , 0.289114 , 0.167565 , 0.157055 , 0.193835 , 0.159206 , 0.171182 , 0.216471 , 0.205637 , 0.230909 , 0.25208 , 0.258241 
 941 , 0.172612 , 0.333468 , 0.264022 , 0.274144 , 0.329261 , 0.176203 , 0.253768 , 0.241338 , 0.228051 , 0.220766 , 0.246039 , 0.259862 , 0.313068 , 0.334394 , 0.295505 , 0.317965 , 0.309667 , 0.273667 , 0.302071 , 0.320859 , 0.194416 , 0.165632 , 0.187631 , 0.210114 , 0.170955 , 0.305978 , 0.292047 , 0.270674 , 0.278846 , 0.289618 , 0.244889 , 0.274887 , 0.273983 , 0.29318 , 0.301248 , 0.324577 , 0.35255 , 0.35114 , 0.311641 , 0.32792 , 0.245268 , 0.22305 , 0.144254 , 0.143425 , 0.191705 , 0.24944 , 0.251898 , 0.305852 , 0.293865 , 0.245487 , 0.135887 , 0.201108 , 0.228201 , 0.219212 , 0.220432 , 0.29688 , 0.289049 , 0.271175 , 0.244169 , 0.288721 , 0.167525 , 0.157955 , 0.194278 , 0.159077 , 0.170794 , 0.216473 , 0.205482 , 0.230819 , 0.252323 , 0.258009 
 942 , 0.172479 , 0.333754 , 0.263376 , 0.273943 , 0.32931 , 0.175385 , 0.253568 , 0.241651 , 0.228564 , 0.220604 , 0.245534 , 0.259219 , 0.312592 , 0.334151 , 0.294996 , 0.317554 , 0.308796 , 0.273426 , 0.301704 , 0.320546 , 0.194032 , 0.165714 , 0.188014 , 0.210353 , 0.170452 , 0.305328 , 0.290994 , 0.2704 , 0.279611 , 0.29 , 0.244948 , 0.274701 , 0.273748 , 0.292969 , 0.300285 , 0.323343 , 0.351023 , 0.350925 , 0.311536 , 0.328368 , 0.245275 , 0.222798 , 0.144788 , 0.143903 , 0.192453 , 0.248686 , 0.250949 , 0.305362 , 0.293727 , 0.244643 , 0.135467 , 0.200964 , 0.227719 , 0.218916 , 0.22092 , 0.297219 , 0.28907 , 0.271365 , 0.243713 , 0.288386 , 0.167495 , 0.158892 , 0.194738 , 0.158921 , 0.17036 , 0.216504 , 0.205305 , 0.230752 , 0.252632 , 0.2578 
 943 , 0.172458 , 0.333719 , 0.262861 , 0.273502 , 0.329267 , 0.17471 , 0.25379 , 0.24127 , 0.228882 , 0.22047 , 0.245321 , 0.258672 , 0.312042 , 0.333759 , 0.294841 , 0.317303 , 0.307888 , 0.273473 , 0.301539 , 0.320609 , 0.193768 , 0.16537 , 0.188026 , 0.209692 , 0.170074 , 0.305069 , 0.290715 , 0.27066 , 0.280464 , 0.290131 , 0.245264 , 0.274149 , 0.273553 , 0.292915 , 0.299459 , 0.322299 , 0.35005 , 0.350778 , 0.31179 , 0.328281 , 0.244966 , 0.222613 , 0.145125 , 0.14426 , 0.192845 , 0.248244 , 0.25018 , 0.305092 , 0.293677 , 0.243608 , 0.135677 , 0.200885 , 0.227587 , 0.218487 , 0.221135 , 0.297093 , 0.28887 , 0.271405 , 0.243287 , 0.28856 , 0.167627 , 0.159032 , 0.194708 , 0.158837 , 0.170206 , 0.216797 , 0.205182 , 0.230727 , 0.252639 , 0.257418 
 944 , 0.172693 , 0.3337 , 0.262865 , 0.273461 , 0.329362 , 0.174773 , 0.254434 , 0.24076 , 0.229138 , 0.220289 , 0.245998 , 0.258641 , 0.311865 , 0.333522 , 0.294792 , 0.317372 , 0.307504 , 0.27392 , 0.302002 , 0.32053 , 0.193726 , 0.165122 , 0.18784 , 0.208787 , 0.170131 , 0.305578 , 0.291176 , 0.271289 , 0.281445 , 0.290179 , 0.245941 , 0.273685 , 0.273479 , 0.293262 , 0.299096 , 0.321911 , 0.349764 , 0.350756 , 0.311819 , 0.327952 , 0.244457 , 0.222438 , 0.145488 , 0.144542 , 0.193026 , 0.248285 , 0.250039 , 0.305486 , 0.293531 , 0.243385 , 0.136117 , 0.200803 , 0.227986 , 0.218226 , 0.221126 , 0.297004 , 0.289044 , 0.271364 , 0.243322 , 0.28921 , 0.167948 , 0.158852 , 0.194608 , 0.159208 , 0.170515 , 0.217143 , 0.205176 , 0.230771 , 0.252165 , 0.257151 
