"","process_file","Research_location","Date","Time","Site","Block","Treatment","Weather","Spufilename","test","REP","NDVI(MODIS)","EVI(MODIS)","EVI2(MODIS)","PRI(550Reference)","PRI(570Ref)","WBI","ChlIndex","FileNum","Process_file","key","key_num"
"1093","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","CT",NA,"may26lof00190.spu",NA,"4","0.42301754921688772","0.24089360362521833","0.21207091198380601","7.3931583435989795E-2","9.7067464937080739E-2","0.98432499087856729","0.1348188329786916",190,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00190","00190"
"1094","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","CT",NA,"may26lof00191.spu",NA,"5","0.45208044393949487","0.26139253445226746","0.23137994715657378","7.9701589018686944E-2","0.10037591803310399","0.97810786945156025","0.15199842560433832",191,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00191","00191"
"1095","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F1",NA,"may26lof00192.spu",NA,"1","0.51436476441369383","0.32405954560011069","0.27496711909726046","7.8574297585419006E-2","9.6318396393952871E-2","0.95600224132080092","0.20033351330294355",192,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00192","00192"
"1096","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F1",NA,"may26lof00193.spu",NA,"2","0.46895728445544571","0.31668063070284241","0.27229949861651104","7.4890779489537818E-2","9.4855368763252512E-2","0.96090564366970643","0.15875830811114994",193,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00193","00193"
"1097","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F1",NA,"may26lof00194.spu",NA,"3","0.5036788961904437","0.32384047462372506","0.27495208563854495","8.2243947509707746E-2","0.1010389467440424","0.99051234910088659","0.18329363972043589",194,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00194","00194"
"1098","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F1",NA,"may26lof00195.spu",NA,"4","0.39085931165780263","0.3115116966957755","0.27007418513999265","7.5030430156093286E-2","0.10066579581021284","0.93892096367736977","0.12728128301596531",195,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00195","00195"
"1099","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F1",NA,"may26lof00196.spu",NA,"5","0.49303200441489747","0.34838495037751577","0.29127934932843053","7.6432038169404179E-2","9.3020249892287785E-2","0.95991165911303233","0.18227393877857134",196,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00196","00196"
"1100","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F2",NA,"may26lof00197.spu",NA,"1","0.39727075962281522","0.31304021250616104","0.26249464928548294","7.2466388156369285E-2","9.0884578049644851E-2","0.97411248654805871","0.1496280616454026",197,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00197","00197"
"1101","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F2",NA,"may26lof00198.spu",NA,"2","0.5048606898839576","0.47633025277135294","0.37684280010811239","7.5555450150794706E-2","9.4990442138174952E-2","0.96848182782698811","0.21030744154020314",198,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00198","00198"
"1102","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F2",NA,"may26lof00199.spu",NA,"3","0.45699605147555555","0.32288245863091708","0.27687230197247586","7.528825407108268E-2","9.7399286078531391E-2","0.97938403959495612","0.17205330998056978",199,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00199","00199"
"1103","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F10",NA,"may26lof00028.spu",NA,"2","0.57483446271012206","0.44381341786927275","0.36644528462617809","8.2564789208263975E-2","0.10690575093493805","0.96052694913418613","0.2400006300469385",28,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00028","00028"
"1104","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F2",NA,"may26lof00200.spu",NA,"4","0.44805108679214123","0.31388997644180211","0.26824391438377543","7.2584411518663183E-2","9.3578515464331186E-2","0.97587553675851779","0.17448501963479562",200,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00200","00200"
"1105","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F2",NA,"may26lof00201.spu",NA,"5","0.41303348116192845","0.27476187257919338","0.23172603816696877","6.752766593228493E-2","8.3937865082445176E-2","0.99812759016693586","0.15868853237136885",201,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00201","00201"
"1106","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","H",NA,"may26lof00202.spu",NA,"1","0.41596173315499657","0.31986071312395042","0.26684808579854119","7.0421344157628823E-2","8.9036952324126353E-2","0.95759468106250512","0.14161378420970086",202,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00202","00202"
"1107","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","H",NA,"may26lof00203.spu",NA,"2","0.43699353835395233","0.29855385928155315","0.25658504455155184","7.5998036649214673E-2","9.5934406219202892E-2","0.98559512256554249","0.14742308310930358",203,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00203","00203"
"1108","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","H",NA,"may26lof00204.spu",NA,"3","0.47450723116077376","0.31315995344493319","0.26941025057654755","7.1776811490039616E-2","9.4220305203420215E-2","1.0011164305235207","0.16056380952380947",204,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00204","00204"
"1109","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","H",NA,"may26lof00205.spu",NA,"4","0.40281367211823088","0.28806012184808205","0.24614498563406162","6.9379498646154086E-2","8.9474548367199314E-2","0.96478088700245368","0.13234696232157964",205,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00205","00205"
"1110","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","H",NA,"may26lof00206.spu",NA,"5","0.44487607219497688","0.34762984113882506","0.28845568173676184","7.2394680920980545E-2","9.1337507993802358E-2","0.98507278831849343","0.15022066016343541",206,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00206","00206"
"1111","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","NO3",NA,"may26lof00207.spu",NA,"1","0.37733775839684164","0.29338677023920867","0.2519941602364178","7.1671258034894381E-2","9.3667235705240451E-2","0.95842906726632793","0.13785580694385158",207,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00207","00207"
"1112","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","NO3",NA,"may26lof00208.spu",NA,"2","0.39547075464055137","0.26172668128697141","0.22849506381145518","7.150883141460343E-2","9.4103561520005027E-2","0.95363534301370256","0.12539223252944914",208,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00208","00208"
"1113","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","NO3",NA,"may26lof00209.spu",NA,"3","0.41463574344032056","0.33092726219555474","0.28109028508418055","7.226808507224397E-2","9.52768411087727E-2","0.95923354476723155","0.15599280709144686",209,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00209","00209"
"1114","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F10",NA,"may26lof00029.spu",NA,"3","0.42697950721154565","0.33064806024788362","0.28878591051311936","8.1379286302569701E-2","0.11202190395956195","0.9265780482330348","0.13307222263834553",29,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00029","00029"
"1115","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","NO3",NA,"may26lof00210.spu",NA,"4","0.40147739703176016","0.32252618587812176","0.27267871558173129","7.0372743201623997E-2","8.9950128457004716E-2","0.93930828351836049","0.12991479660863026",210,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00210","00210"
"1116","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","NO3",NA,"may26lof00211.spu",NA,"5","0.44582721942140641","0.36354669320827365","0.31118804716991666","8.0347840699042189E-2","0.10480365416307158","0.94184377757927418","0.16669470520283078",211,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00211","00211"
"1117","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F10",NA,"may26lof00212.spu",NA,"1","0.30215622788480268","0.25158987348782025","0.21932181250479446","7.319727267781001E-2","9.5677977467811148E-2","0.94006507069621414","7.9883805374001443E-2",212,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00212","00212"
"1118","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F10",NA,"may26lof00213.spu",NA,"2","0.27943910536088107","0.17494364915869728","0.15212860147342314","6.614539393814689E-2","8.1413894443679774E-2","0.95095923209941169","6.6993902672853503E-2",213,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00213","00213"
"1119","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F10",NA,"may26lof00214.spu",NA,"3","0.29781505728427432","0.20976102266018123","0.18699757980432524","7.2892560791862279E-2","9.4857014154296634E-2","0.95473068012576534","7.7282599163257665E-2",214,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00214","00214"
"1120","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F10",NA,"may26lof00215.spu",NA,"4","0.31401526388117196","0.24277057812651576","0.2093156927032675","7.0589614347673232E-2","9.1150848234754778E-2","0.90971279373368152","7.9936608861812614E-2",215,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00215","00215"
"1121","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","F10",NA,"may26lof00216.spu",NA,"5","0.35976473898245426","0.28360782663314543","0.24943953910497732","7.4232626579197047E-2","9.850004038758034E-2","0.92593734004721873","8.9565826330532242E-2",216,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00216","00216"
"1122","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","X",NA,"may26lof00217.spu",NA,"1","0.45902574786902789","0.34482815409899426","0.28717200039892515","7.2519083969465714E-2","9.0963469344157291E-2","0.94635236544741674","0.16594127030957495",217,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00217","00217"
"1123","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","X",NA,"may26lof00218.spu",NA,"2","0.49320654545865517","0.36156270819743086","0.30678895958496766","8.2988601913969506E-2","0.10315532141648524","0.9680359794700778","0.17985876605858342",218,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00218","00218"
"1124","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","X",NA,"may26lof00219.spu",NA,"3","0.47955189757784178","0.37821739277965949","0.31301087957076179","7.7224200962655906E-2","9.7990157751920173E-2","0.94326306222560374","0.17091484479039207",219,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00219","00219"
"1125","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F2",NA,"may26lof00012.spu",NA,"1","0.46806675816326482","0.39470760207525862","0.33233508326910366","9.4417648485619621E-2","0.11856613734088293","0.95215416724345403","0.19385033465854759",12,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00012","00012"
"1126","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F10",NA,"may26lof00030.spu",NA,"4","0.39480745007462337","0.26050592749104912","0.2201252935025754","6.972267457404667E-2","8.7305296693024573E-2","0.93422984567854028","0.12788991930245899",30,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00030","00030"
"1127","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","X",NA,"may26lof00220.spu",NA,"4","0.49007765560203598","0.3638258848574632","0.30219906311187467","7.2653745727811123E-2","9.1930488286527945E-2","0.95263682113650672","0.17669854728900317",220,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00220","00220"
"1128","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","4","X",NA,"may26lof00221.spu",NA,"5","0.45338844305579207","0.36040164630529459","0.30213790164321513","7.7254563973987306E-2","9.8932674773974397E-2","0.96280111513700728","0.15432844733212958",221,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00221","00221"
"1129","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F10",NA,"may26lof00031.spu",NA,"5","0.45153481268807039","0.31736892338623518","0.27202084923758529","7.9087343149939426E-2","0.10249135606026491","0.93839423675074751","0.15733739360392898",31,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00031","00031"
"1130","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","X",NA,"may26lof00032.spu",NA,"1","0.51575582345882032","0.43233795453739926","0.34831295519238403","7.3334121821407458E-2","9.3448730706037542E-2","0.97032384215398715","0.19799258264195399",32,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00032","00032"
"1131","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","X",NA,"may26lof00033.spu",NA,"2","0.4708067490708181","0.37894489987035695","0.31040453580606675","7.4803906232541517E-2","9.4263012356050252E-2","0.96284993869577129","0.178312651730515",33,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00033","00033"
"1132","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","X",NA,"may26lof00034.spu",NA,"3","0.53076598821728671","0.47251469908192484","0.37969319486840564","7.940292086595295E-2","0.10203778335329447","0.97238502713026986","0.21243209024643936",34,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00034","00034"
"1133","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","X",NA,"may26lof00035.spu",NA,"4","0.56334688260339405","0.47827822424531269","0.38176642814645584","8.2270885686445458E-2","0.10163058757379814","0.96852986454501699","0.23391262124959067",35,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00035","00035"
"1134","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","X",NA,"may26lof00036.spu",NA,"5","0.56409021166038564","0.4716207950977736","0.37844335267806317","7.4280378646403536E-2","9.4889055621724019E-2","0.95318600677814191","0.23345047760599705",36,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00036","00036"
"1135","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F1",NA,"may26lof00037.spu",NA,"1","0.5523056945022975","0.48839387540689255","0.3862888321958321","7.6949341033470231E-2","0.10052663599376403","0.97885893547362768","0.22187706625746967",37,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00037","00037"
"1136","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F1",NA,"may26lof00038.spu",NA,"2","0.4678327158525773","0.38148413968369205","0.31193818677088203","7.5099091822894495E-2","9.6448572482225645E-2","0.95540785462759559","0.18349293558224314",38,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00038","00038"
"1137","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F1",NA,"may26lof00039.spu",NA,"3","0.43074656254222288","0.34484359639876405","0.29040813888004396","8.0872720940632678E-2","0.10167754213195222","0.96899619341315923","0.16875087195590505",39,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00039","00039"
"1138","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F2",NA,"may26lof00013.spu",NA,"2","0.65678937536628679","0.65705473927617719","0.51145644690159309","0.10568184882560742","0.13121384860424176","0.9863928405475928","0.28238671926172842",13,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00013","00013"
"1139","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F1",NA,"may26lof00040.spu",NA,"4","0.49352866547190044","0.39116707592835614","0.32823753798052324","8.5389782997438518E-2","0.11082606223775894","0.95483010316725203","0.18839911514728136",40,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00040","00040"
"1140","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F1",NA,"may26lof00041.spu",NA,"5","0.48515200666684333","0.40068924916650733","0.32553786594786221","7.7020368369739925E-2","9.7724218760061959E-2","0.96591454774172836","0.2004384180790961",41,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00041","00041"
"1141","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","CT",NA,"may26lof00042.spu",NA,"1","0.5811801184465043","0.47099128727972667","0.38422611524428812","8.9925984518899382E-2","0.11323860539629936","0.97601709490201483","0.22594038635237895",42,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00042","00042"
"1142","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","CT",NA,"may26lof00043.spu",NA,"2","0.62027610106907471","0.55460089175187921","0.44085862103236101","7.9311876350931232E-2","0.10101132756257913","0.98125941892526336","0.26681729926631043",43,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00043","00043"
"1143","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","CT",NA,"may26lof00044.spu",NA,"3","0.51643054625900098","0.34447743931433811","0.29596082394703338","8.1162731657781123E-2","0.10439414279262831","0.96698713239904965","0.18837008519960305",44,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00044","00044"
"1144","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","CT",NA,"may26lof00045.spu",NA,"4","0.60871852241192725","0.52956891516077831","0.42620030961407662","8.8798846233088397E-2","0.11314112561828794","0.96836601987202831","0.2478891123100643",45,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00045","00045"
"1145","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","CT",NA,"may26lof00046.spu",NA,"5","0.56342827728843747","0.4414153048861712","0.36415007113301101","7.9508387350694418E-2","0.10302227335855281","0.96214346361206193","0.23907165726406779",46,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00046","00046"
"1146","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NO3",NA,"may26lof00047.spu",NA,"1","0.61667301030881216","0.47945466257552094","0.39338041318930866","9.303568408591241E-2","0.11636030502151894","0.96075585294249144","0.2622961255904559",47,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00047","00047"
"1147","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NO3",NA,"may26lof00048.spu",NA,"2","0.65628108052458434","0.57562362933620137","0.4610365782859468","0.10128597513824714","0.12458620013039043","0.98886601995447487","0.30574293923131135",48,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00048","00048"
"1148","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NO3",NA,"may26lof00049.spu",NA,"3","0.63138099571989981","0.45122434877077483","0.37742720472842267","9.9231203982564631E-2","0.12044330878906546","0.96232271400217895","0.2893708219197525",49,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00049","00049"
"1149","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F2",NA,"may26lof00014.spu",NA,"3","0.62587484869465282","0.59221824229533382","0.47452275240839842","9.7715657207397999E-2","0.12855755909720634","0.96186654090584423","0.26814150450367358",14,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00014","00014"
"1150","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NO3",NA,"may26lof00050.spu",NA,"4","0.55037365711110919","0.35885245258508236","0.30405704956982094","8.2944934156525527E-2","0.1042541028179423","0.95463936714751052","0.22065210781191491",50,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00050","00050"
"1151","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NO3",NA,"may26lof00051.spu",NA,"5","0.50646696210351072","0.34919085050849097","0.29828418973986826","8.2453335868835298E-2","0.10611814834541371","0.96140288173128119","0.20658889688911408",51,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00051","00051"
"1152","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NH4",NA,"may26lof00052.spu",NA,"1","0.56562085238185433","0.3571939194498357","0.30615308002359393","7.8314788772933977E-2","0.1106561604811897","0.97062081662584065","0.21731337295642869",52,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00052","00052"
"1153","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NH4",NA,"may26lof00053.spu",NA,"2","0.49179216418163041","0.31439671034136824","0.27269450394135653","7.783576965891445E-2","0.10561158520817174","0.91844557674295813","0.16769083037554849",53,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00053","00053"
"1154","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NH4",NA,"may26lof00054.spu",NA,"3","0.61173820616088681","0.4708798040804279","0.39897665751106226","9.2162111215834161E-2","0.12454646588769078","0.97213744788681589","0.24465052115266706",54,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00054","00054"
"1155","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NH4",NA,"may26lof00055.spu",NA,"4","0.51967854253179901","0.33529321054585343","0.28891514333828222","8.2355041122598838E-2","0.10802514447395462","0.95495876427534399","0.19804265710252206",55,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00055","00055"
"1156","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","NH4",NA,"may26lof00056.spu",NA,"5","0.4923091707998673","0.3398693135783481","0.29099264266482583","7.5416378471350826E-2","0.10195005945303216","0.92351210457722832","0.16836347833905266",56,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00056","00056"
"1157","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F0.5",NA,"may26lof00057.spu",NA,"1","0.60253006284474375","0.52016843928403123","0.41671774156412994","9.3786166473778756E-2","0.11585432482919744","1.0138042605120339","0.24593788142933409",57,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00057","00057"
"1158","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F0.5",NA,"may26lof00058.spu",NA,"2","0.54215206842404262","0.38296770655390616","0.31895000791481715","7.4440111279074253E-2","9.5349544639032613E-2","0.95747855277881377","0.2235760464889486",58,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00058","00058"
"1159","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F0.5",NA,"may26lof00059.spu",NA,"3","0.61823490646712476","0.51584365041534197","0.41781697733569267","8.7326285927402367E-2","0.10972482316876796","1.0313840941375771","0.26105438923782159",59,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00059","00059"
"1160","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F2",NA,"may26lof00015.spu",NA,"4","0.51571177013780689","0.50749555329222695","0.40932105916239309","8.5219011695401095E-2","0.11204387813897169","0.96457902367439319","0.21415742894200354",15,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00015","00015"
"1161","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F0.5",NA,"may26lof00060.spu",NA,"4","0.61097302046792246","0.50882827519192864","0.40558464023867852","8.911302530736312E-2","0.1074879156802411","1.0115000287576397","0.26254392770754414",60,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00060","00060"
"1162","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F0.5",NA,"may26lof00061.spu",NA,"5","0.6222552404659093","0.56547441938544962","0.44271126468099681","8.3097963430949856E-2","0.1030621661679577","1.0027106690534193","0.26977125522669509",61,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00061","00061"
"1163","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","F5",NA,"may26lof00062.spu",NA,"1","0.53262802137550302","0.42952921747458822","0.35417964292101894","8.2579319813565533E-2","0.10767160837194821","0.98508913317758418","0.22820089777093114",62,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00062","00062"
"1164","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","F5",NA,"may26lof00063.spu",NA,"2","0.49859522688266333","0.43520812103289136","0.35484581577746549","7.8948712709440164E-2","0.10158575930839463","0.95594714809000525","0.20999269117672056",63,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00063","00063"
"1165","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","F5",NA,"may26lof00064.spu",NA,"3","0.66427921728492845","0.63465915933831685","0.49824989728909547","0.10964707509813075","0.13311147152742317","0.99482002283516624","0.30371041258527842",64,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00064","00064"
"1166","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","F5",NA,"may26lof00065.spu",NA,"4","0.56432263208741429","0.44196634820196345","0.36239131746243503","8.5429778580319374E-2","0.10712003651300778","0.95917328691629866","0.24415131079634173",65,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00065","00065"
"1167","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","F5",NA,"may26lof00066.spu",NA,"5","0.5107787994229146","0.40053832644223003","0.33291770665420267","8.3024030095456558E-2","0.10451998212242217","0.95867459109468245","0.20828572896457745",66,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00066","00066"
"1168","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","H",NA,"may26lof00067.spu",NA,"1","0.49707325943302422","0.38675422889565764","0.32421741737733578","7.7580996131528038E-2","0.10213427340076579","0.95683327300455123","0.17701966230789801",67,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00067","00067"
"1169","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","H",NA,"may26lof00068.spu",NA,"2","0.37737844516603875","0.29721281447689352","0.24992386389894569","7.5233246323624464E-2","9.4853318492927996E-2","0.93812749559200448","0.1284266651778237",68,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00068","00068"
"1170","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","H",NA,"may26lof00069.spu",NA,"3","0.44984537541789599","0.35353927445084427","0.28439944828031827","6.7469290472407253E-2","8.3791167552313126E-2","0.96308807992800216","0.17046252088214073",69,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00069","00069"
"1171","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","1","F2",NA,"may26lof00016.spu",NA,"5","0.48454594762171443","0.40017969616050425","0.33673699501312149","9.080591221777469E-2","0.11728981789123941","0.94699385105898437","0.1919121758579716",16,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00016","00016"
"1172","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","H",NA,"may26lof00070.spu",NA,"4","0.43481480481316115","0.35182020941630171","0.29348978719698904","7.6889953870014696E-2","9.7113843490061594E-2","0.96888631618118304","0.15828403715215433",70,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00070","00070"
"1173","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","H",NA,"may26lof00071.spu",NA,"5","0.51051023044729837","0.38053374504403087","0.31922287844883129","7.8123421070826482E-2","9.9947035548493643E-2","0.99698142570617887","0.19561667675743113",71,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00071","00071"
"1174","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","CT",NA,"may26lof00072.spu",NA,"1","0.49847834753475162","0.43776797294287884","0.34461685028762862","6.7192882121044115E-2","8.6503148794992768E-2","0.9729469586623396","0.19902839771377603",72,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00072","00072"
"1175","13","Toolik",2016-05-26,"0.41666666666666669","LMAT","2","CT",NA,"may26lof00073.spu",NA,"2","0.44941911377361821","0.3560406744378386","0.29342476822670838","6.9627071040110289E-2","9.0886620783703728E-2","0.97920794586279591","0.17631810752233948",73,"LOF_2016-05-26_ALL.xlsx","2016-05-26_LMAT00073","00073"
