JUL2MAT00005.spu,JUL2MAT00004.spu,
Wavelength,JUL2MAT00006.spu,JUL2MAT00007.spu,JUL2MAT00008.spu,JUL2MAT00009.spu,JUL2MAT00010.spu,JUL2MAT00011.spu,JUL2MAT00012.spu,JUL2MAT00013.spu,JUL2MAT00014.spu,JUL2MAT00015.spu,JUL2MAT00016.spu,JUL2MAT00017.spu,JUL2MAT00018.spu,JUL2MAT00019.spu,JUL2MAT00020.spu,JUL2MAT00021.spu,JUL2MAT00022.spu,JUL2MAT00023.spu,JUL2MAT00024.spu,JUL2MAT00025.spu,JUL2MAT00026.spu,JUL2MAT00027.spu,JUL2MAT00028.spu,JUL2MAT00029.spu,JUL2MAT00030.spu,JUL2MAT00031.spu,JUL2MAT00032.spu,JUL2MAT00033.spu,JUL2MAT00034.spu,JUL2MAT00035.spu,JUL2MAT00036.spu,JUL2MAT00037.spu,JUL2MAT00038.spu,JUL2MAT00039.spu,JUL2MAT00040.spu,JUL2MAT00041.spu,JUL2MAT00042.spu,JUL2MAT00043.spu,JUL2MAT00044.spu,JUL2MAT00045.spu,JUL2MAT00046.spu,JUL2MAT00047.spu,JUL2MAT00048.spu,JUL2MAT00049.spu,JUL2MAT00050.spu,JUL2MAT00051.spu,JUL2MAT00052.spu,JUL2MAT00053.spu,JUL2MAT00054.spu,JUL2MAT00055.spu,JUL2MAT00056.spu,JUL2MAT00057.spu,JUL2MAT00058.spu,JUL2MAT00059.spu,JUL2MAT00060.spu,JUL2MAT00061.spu,JUL2MAT00062.spu,JUL2MAT00063.spu,JUL2MAT00064.spu,JUL2MAT00065.spu,JUL2MAT00066.spu,JUL2MAT00067.spu,JUL2MAT00068.spu,JUL2MAT00069.spu,JUL2MAT00070.spu,JUL2MAT00071.spu,JUL2MAT00072.spu,JUL2MAT00073.spu,JUL2MAT00074.spu,JUL2MAT00075.spu,JUL2MAT00076.spu,JUL2MAT00077.spu,JUL2MAT00078.spu,JUL2MAT00079.spu,JUL2MAT00080.spu,JUL2MAT00081.spu,JUL2MAT00082.spu,JUL2MAT00083.spu,JUL2MAT00084.spu,JUL2MAT00085.spu
 918 , 0.422503 , 0.357518 , 0.324879 , 0.326101 , 0.251067 , 0.355324 , 0.350347 , 0.368578 , 0.400293 , 0.415896 , 0.260919 , 0.189741 , 0.328199 , 0.369583 , 0.310512 , 0.284717 , 0.193958 , 0.194087 , 0.220947 , 0.201752 , 0.524431 , 0.456886 , 0.383326 , 0.411659 , 0.32678 , 0.433787 , 0.289667 , 0.280745 , 0.358889 , 0.398793 , 0.420588 , 0.398929 , 0.398711 , 0.437352 , 0.363289 , 0.377514 , 0.24368 , 0.21394 , 0.183148 , 0.424872 , 0.3595 , 0.434147 , 0.246273 , 0.295296 , 0.349438 , 0.343979 , 0.412983 , 0.438262 , 0.491345 , 0.269094 , 0.346321 , 0.262019 , 0.410315 , 0.385247 , 0.341575 , 0.290176 , 0.246844 , 0.279543 , 0.356669 , 0.398358 , 0.256614 , 0.258719 , 0.21083 , 0.23325 , 0.37509 , 0.419984 , 0.220682 , 0.362155 , 0.294304 , 0.542119 , 0.428424 , 0.383943 , 0.438764 , 0.357198 , 0.323793 , 0.341018 , 0.250741 , 0.305983 , 0.373358 , 0.378165 
 919 , 0.422689 , 0.357157 , 0.324632 , 0.326412 , 0.251191 , 0.35588 , 0.350614 , 0.369054 , 0.400614 , 0.416146 , 0.26107 , 0.190095 , 0.329191 , 0.370277 , 0.310438 , 0.285652 , 0.193737 , 0.1939 , 0.221254 , 0.201618 , 0.525095 , 0.457273 , 0.3839 , 0.412389 , 0.327024 , 0.433737 , 0.289919 , 0.280787 , 0.359318 , 0.399378 , 0.420536 , 0.399289 , 0.399215 , 0.437624 , 0.363374 , 0.377751 , 0.243812 , 0.214052 , 0.183307 , 0.425387 , 0.35946 , 0.434519 , 0.246238 , 0.295538 , 0.349316 , 0.344302 , 0.413109 , 0.438385 , 0.491748 , 0.26921 , 0.346551 , 0.262368 , 0.410391 , 0.385531 , 0.34191 , 0.290245 , 0.246591 , 0.279999 , 0.356722 , 0.398216 , 0.256871 , 0.258998 , 0.211029 , 0.233328 , 0.374999 , 0.420094 , 0.22012 , 0.362171 , 0.294369 , 0.542299 , 0.428675 , 0.384138 , 0.439288 , 0.357469 , 0.323851 , 0.341367 , 0.250878 , 0.306103 , 0.373579 , 0.378131 
 920 , 0.422923 , 0.357224 , 0.32479 , 0.326425 , 0.251603 , 0.35651 , 0.350883 , 0.369102 , 0.400375 , 0.416279 , 0.260885 , 0.190425 , 0.329929 , 0.370209 , 0.310631 , 0.286126 , 0.193517 , 0.193798 , 0.221567 , 0.201568 , 0.525452 , 0.457191 , 0.384155 , 0.412776 , 0.327037 , 0.43342 , 0.289897 , 0.280801 , 0.359663 , 0.399695 , 0.420422 , 0.399448 , 0.399461 , 0.437556 , 0.363345 , 0.377827 , 0.243998 , 0.21412 , 0.183356 , 0.425527 , 0.359395 , 0.434629 , 0.2461 , 0.295448 , 0.349042 , 0.344549 , 0.413449 , 0.438264 , 0.491926 , 0.269314 , 0.346775 , 0.262472 , 0.410323 , 0.385742 , 0.342096 , 0.290419 , 0.246396 , 0.28052 , 0.356743 , 0.398039 , 0.256873 , 0.258844 , 0.211029 , 0.233343 , 0.37486 , 0.419948 , 0.219651 , 0.362232 , 0.294356 , 0.542256 , 0.428865 , 0.383866 , 0.439741 , 0.357533 , 0.323774 , 0.341753 , 0.250793 , 0.3062 , 0.373733 , 0.37802 
 921 , 0.42357 , 0.357323 , 0.325101 , 0.32613 , 0.251902 , 0.357026 , 0.351241 , 0.369123 , 0.400606 , 0.416645 , 0.260567 , 0.190862 , 0.330376 , 0.370255 , 0.310713 , 0.286196 , 0.19314 , 0.193754 , 0.221834 , 0.201536 , 0.525629 , 0.45709 , 0.384464 , 0.412965 , 0.327145 , 0.43347 , 0.28991 , 0.280645 , 0.360202 , 0.399854 , 0.420497 , 0.399536 , 0.399488 , 0.437744 , 0.363427 , 0.37805 , 0.244121 , 0.214122 , 0.183377 , 0.425669 , 0.359477 , 0.434727 , 0.245909 , 0.295185 , 0.348859 , 0.344792 , 0.413628 , 0.4384 , 0.49195 , 0.269411 , 0.347036 , 0.2623 , 0.410307 , 0.385838 , 0.342272 , 0.290449 , 0.246344 , 0.281038 , 0.35693 , 0.397976 , 0.257025 , 0.258565 , 0.210877 , 0.233509 , 0.374984 , 0.419828 , 0.219217 , 0.36217 , 0.294294 , 0.542344 , 0.429293 , 0.383622 , 0.44023 , 0.357406 , 0.323672 , 0.342272 , 0.250742 , 0.306411 , 0.373935 , 0.378022 
 922 , 0.424379 , 0.357402 , 0.325436 , 0.32574 , 0.25215 , 0.357513 , 0.35164 , 0.369169 , 0.401067 , 0.417123 , 0.260223 , 0.191336 , 0.330755 , 0.370414 , 0.310736 , 0.286178 , 0.192692 , 0.193716 , 0.222085 , 0.201491 , 0.525772 , 0.457024 , 0.384838 , 0.413131 , 0.327324 , 0.43367 , 0.289969 , 0.280415 , 0.360833 , 0.399994 , 0.420637 , 0.399614 , 0.399462 , 0.438056 , 0.363559 , 0.378342 , 0.244215 , 0.214109 , 0.183409 , 0.425853 , 0.359609 , 0.434839 , 0.245689 , 0.294873 , 0.348721 , 0.345054 , 0.41374 , 0.43865 , 0.491931 , 0.269506 , 0.347309 , 0.262049 , 0.410316 , 0.385903 , 0.342474 , 0.290404 , 0.246325 , 0.281557 , 0.357188 , 0.397947 , 0.257262 , 0.258272 , 0.210685 , 0.233742 , 0.375201 , 0.419731 , 0.218779 , 0.362051 , 0.294223 , 0.542499 , 0.429817 , 0.38342 , 0.440747 , 0.357229 , 0.323568 , 0.342854 , 0.250718 , 0.306668 , 0.374157 , 0.378058 
 923 , 0.424712 , 0.3575 , 0.325618 , 0.325569 , 0.251923 , 0.357612 , 0.351431 , 0.36912 , 0.401297 , 0.417521 , 0.259731 , 0.191516 , 0.330664 , 0.370718 , 0.31055 , 0.286251 , 0.192455 , 0.193619 , 0.22208 , 0.20116 , 0.525678 , 0.456755 , 0.384967 , 0.413071 , 0.327349 , 0.433837 , 0.28979 , 0.280125 , 0.361018 , 0.399846 , 0.420514 , 0.399608 , 0.399229 , 0.438113 , 0.363548 , 0.378315 , 0.244235 , 0.213937 , 0.183428 , 0.425792 , 0.359743 , 0.434917 , 0.245461 , 0.294423 , 0.348564 , 0.345088 , 0.413786 , 0.438898 , 0.491847 , 0.269599 , 0.347422 , 0.261742 , 0.410218 , 0.385927 , 0.342425 , 0.290246 , 0.246379 , 0.281808 , 0.357276 , 0.397932 , 0.257341 , 0.258041 , 0.210481 , 0.233869 , 0.375183 , 0.419442 , 0.218527 , 0.361831 , 0.294122 , 0.54254 , 0.430088 , 0.383151 , 0.440993 , 0.357023 , 0.323501 , 0.343224 , 0.250654 , 0.306786 , 0.374166 , 0.378077 
 924 , 0.42445 , 0.357786 , 0.325682 , 0.325632 , 0.25125 , 0.35738 , 0.350666 , 0.368957 , 0.40104 , 0.41775 , 0.259231 , 0.191442 , 0.330082 , 0.370858 , 0.310189 , 0.28675 , 0.192588 , 0.193528 , 0.221858 , 0.200449 , 0.525454 , 0.456419 , 0.384863 , 0.412852 , 0.327042 , 0.433898 , 0.28937 , 0.279936 , 0.360619 , 0.399452 , 0.420399 , 0.399637 , 0.398896 , 0.437878 , 0.363475 , 0.377928 , 0.244236 , 0.213613 , 0.183446 , 0.425454 , 0.359801 , 0.435109 , 0.245148 , 0.293855 , 0.348288 , 0.344906 , 0.413962 , 0.439017 , 0.491663 , 0.269626 , 0.347305 , 0.261381 , 0.410025 , 0.385952 , 0.342193 , 0.290025 , 0.246486 , 0.28178 , 0.357252 , 0.397964 , 0.257195 , 0.257864 , 0.210303 , 0.233848 , 0.374952 , 0.418996 , 0.218441 , 0.361488 , 0.294083 , 0.542649 , 0.429875 , 0.382755 , 0.44094 , 0.356853 , 0.323425 , 0.343738 , 0.250473 , 0.306735 , 0.374012 , 0.378127 
 925 , 0.424132 , 0.358306 , 0.325796 , 0.325653 , 0.250671 , 0.357292 , 0.350064 , 0.368804 , 0.400514 , 0.417883 , 0.258949 , 0.191494 , 0.329546 , 0.370554 , 0.309906 , 0.287709 , 0.192901 , 0.193551 , 0.221754 , 0.199643 , 0.525404 , 0.456285 , 0.384831 , 0.412777 , 0.326525 , 0.433867 , 0.288959 , 0.279981 , 0.360099 , 0.399129 , 0.42074 , 0.399871 , 0.398707 , 0.437645 , 0.363534 , 0.377517 , 0.244365 , 0.213291 , 0.183488 , 0.425096 , 0.359763 , 0.435531 , 0.244715 , 0.293308 , 0.347836 , 0.344794 , 0.414434 , 0.438959 , 0.491437 , 0.269576 , 0.347115 , 0.261006 , 0.40987 , 0.386052 , 0.34208 , 0.289887 , 0.24655 , 0.28181 , 0.357342 , 0.398043 , 0.257006 , 0.25762 , 0.210191 , 0.233802 , 0.374796 , 0.41859 , 0.218255 , 0.361127 , 0.294151 , 0.543037 , 0.429396 , 0.382274 , 0.440901 , 0.356778 , 0.323261 , 0.344829 , 0.250193 , 0.306685 , 0.373989 , 0.37826 
 926 , 0.423615 , 0.358572 , 0.325745 , 0.325508 , 0.250055 , 0.356912 , 0.349397 , 0.368515 , 0.399769 , 0.417831 , 0.258612 , 0.191442 , 0.328957 , 0.370039 , 0.309501 , 0.288421 , 0.19308 , 0.193569 , 0.221604 , 0.19885 , 0.525234 , 0.456053 , 0.384702 , 0.412565 , 0.32591 , 0.433687 , 0.288457 , 0.279864 , 0.359312 , 0.398655 , 0.421014 , 0.400013 , 0.398368 , 0.437273 , 0.363529 , 0.377008 , 0.2444 , 0.212889 , 0.183403 , 0.424498 , 0.359592 , 0.435893 , 0.244293 , 0.292768 , 0.347306 , 0.344583 , 0.414813 , 0.438781 , 0.491129 , 0.269439 , 0.346811 , 0.260552 , 0.409648 , 0.38606 , 0.341868 , 0.2897 , 0.246541 , 0.281746 , 0.357336 , 0.398044 , 0.256701 , 0.257318 , 0.209928 , 0.233638 , 0.374529 , 0.417989 , 0.218004 , 0.360627 , 0.294147 , 0.543239 , 0.428845 , 0.381714 , 0.440714 , 0.356668 , 0.322993 , 0.345934 , 0.249846 , 0.306584 , 0.373911 , 0.378265 
 927 , 0.422188 , 0.357273 , 0.324818 , 0.324519 , 0.249387 , 0.355007 , 0.348591 , 0.367591 , 0.398189 , 0.4167 , 0.258091 , 0.190793 , 0.328246 , 0.368665 , 0.308668 , 0.287402 , 0.192444 , 0.193504 , 0.221179 , 0.198503 , 0.524352 , 0.455307 , 0.384122 , 0.411723 , 0.325133 , 0.432755 , 0.287695 , 0.278845 , 0.357404 , 0.397539 , 0.420668 , 0.399497 , 0.397327 , 0.436161 , 0.363104 , 0.376032 , 0.243877 , 0.212183 , 0.182667 , 0.422838 , 0.358749 , 0.435613 , 0.244067 , 0.292459 , 0.346552 , 0.343885 , 0.414522 , 0.437966 , 0.490524 , 0.268848 , 0.345909 , 0.259793 , 0.409034 , 0.38551 , 0.341093 , 0.289251 , 0.246172 , 0.281154 , 0.356724 , 0.397546 , 0.255906 , 0.256841 , 0.208938 , 0.232828 , 0.373693 , 0.416532 , 0.217474 , 0.359582 , 0.293724 , 0.542248 , 0.4281 , 0.381001 , 0.439705 , 0.356381 , 0.322261 , 0.34626 , 0.249307 , 0.306176 , 0.373503 , 0.37753 
 928 , 0.420178 , 0.355524 , 0.323686 , 0.323443 , 0.248126 , 0.352155 , 0.347319 , 0.366467 , 0.396523 , 0.41493 , 0.257102 , 0.189755 , 0.327201 , 0.367436 , 0.307825 , 0.285432 , 0.191392 , 0.192984 , 0.220258 , 0.198151 , 0.522607 , 0.453859 , 0.383238 , 0.410519 , 0.324566 , 0.43162 , 0.286577 , 0.277153 , 0.355385 , 0.396126 , 0.419003 , 0.398504 , 0.395869 , 0.434218 , 0.361961 , 0.374387 , 0.243003 , 0.211289 , 0.181711 , 0.420684 , 0.357697 , 0.43424 , 0.243685 , 0.291737 , 0.345513 , 0.34257 , 0.413653 , 0.436596 , 0.489822 , 0.268016 , 0.344596 , 0.258783 , 0.407686 , 0.384346 , 0.33937 , 0.288207 , 0.245564 , 0.280199 , 0.355436 , 0.396479 , 0.254819 , 0.256184 , 0.207707 , 0.231465 , 0.371972 , 0.414695 , 0.216882 , 0.358519 , 0.292911 , 0.540274 , 0.426879 , 0.380097 , 0.437682 , 0.355473 , 0.321227 , 0.344243 , 0.248522 , 0.305153 , 0.372244 , 0.376178 
 929 , 0.417825 , 0.353471 , 0.322364 , 0.32218 , 0.246651 , 0.348817 , 0.345815 , 0.365156 , 0.394566 , 0.412868 , 0.255946 , 0.188524 , 0.325971 , 0.365989 , 0.306829 , 0.283121 , 0.190154 , 0.192374 , 0.219188 , 0.197737 , 0.520566 , 0.452163 , 0.382203 , 0.409098 , 0.323891 , 0.430284 , 0.285267 , 0.275176 , 0.353014 , 0.394456 , 0.417058 , 0.397333 , 0.394153 , 0.431951 , 0.360627 , 0.372466 , 0.241982 , 0.21024 , 0.180586 , 0.418149 , 0.356466 , 0.432644 , 0.243243 , 0.290881 , 0.344295 , 0.341034 , 0.412646 , 0.434997 , 0.488994 , 0.267055 , 0.343063 , 0.257605 , 0.406126 , 0.382985 , 0.337361 , 0.286994 , 0.244851 , 0.279079 , 0.353936 , 0.39523 , 0.253556 , 0.255414 , 0.206257 , 0.229877 , 0.369958 , 0.412543 , 0.216193 , 0.357278 , 0.291965 , 0.53796 , 0.425445 , 0.379031 , 0.435315 , 0.354423 , 0.320019 , 0.341905 , 0.24761 , 0.303967 , 0.370777 , 0.374598 
 930 , 0.415812 , 0.352238 , 0.320733 , 0.320156 , 0.245564 , 0.346945 , 0.34511 , 0.364427 , 0.392371 , 0.411045 , 0.255383 , 0.187664 , 0.325376 , 0.365092 , 0.306373 , 0.281507 , 0.189558 , 0.191422 , 0.217473 , 0.197754 , 0.518209 , 0.450139 , 0.380651 , 0.407696 , 0.323226 , 0.429002 , 0.284227 , 0.274305 , 0.351427 , 0.393007 , 0.414876 , 0.395596 , 0.392269 , 0.42974 , 0.35906 , 0.37078 , 0.241118 , 0.208999 , 0.179746 , 0.415644 , 0.355302 , 0.430566 , 0.242573 , 0.289557 , 0.342675 , 0.338931 , 0.411747 , 0.433104 , 0.487552 , 0.265934 , 0.341637 , 0.256239 , 0.404194 , 0.38174 , 0.335342 , 0.286047 , 0.243853 , 0.278034 , 0.352626 , 0.394155 , 0.252268 , 0.254462 , 0.205204 , 0.228594 , 0.368046 , 0.410825 , 0.215645 , 0.356106 , 0.290661 , 0.535998 , 0.423854 , 0.377953 , 0.433513 , 0.35294 , 0.319 , 0.339648 , 0.246236 , 0.302718 , 0.368952 , 0.373025 
 931 , 0.413693 , 0.35113 , 0.318987 , 0.318195 , 0.244921 , 0.345485 , 0.344275 , 0.36358 , 0.389403 , 0.409624 , 0.254555 , 0.186787 , 0.32508 , 0.363748 , 0.305497 , 0.280062 , 0.189441 , 0.190474 , 0.215637 , 0.197762 , 0.516346 , 0.448666 , 0.379116 , 0.405797 , 0.321766 , 0.427653 , 0.283017 , 0.273808 , 0.349876 , 0.391279 , 0.412872 , 0.393574 , 0.390524 , 0.427931 , 0.357626 , 0.369343 , 0.240331 , 0.207682 , 0.178897 , 0.413092 , 0.353777 , 0.42887 , 0.242193 , 0.287996 , 0.341174 , 0.33662 , 0.410694 , 0.431495 , 0.485707 , 0.264959 , 0.340279 , 0.254731 , 0.402725 , 0.380854 , 0.333688 , 0.285363 , 0.242963 , 0.276382 , 0.35168 , 0.393046 , 0.250845 , 0.253594 , 0.204016 , 0.227735 , 0.366329 , 0.40903 , 0.214809 , 0.354518 , 0.289161 , 0.534067 , 0.422433 , 0.376711 , 0.432558 , 0.351482 , 0.318159 , 0.338666 , 0.244826 , 0.301684 , 0.367378 , 0.37119 
 932 , 0.411222 , 0.349841 , 0.316951 , 0.315969 , 0.244277 , 0.343848 , 0.34325 , 0.362544 , 0.385802 , 0.408093 , 0.253503 , 0.18576 , 0.324797 , 0.362064 , 0.304374 , 0.278414 , 0.189406 , 0.189391 , 0.21352 , 0.197761 , 0.514336 , 0.447109 , 0.377365 , 0.403494 , 0.319889 , 0.426073 , 0.281573 , 0.273299 , 0.34807 , 0.389219 , 0.410632 , 0.391197 , 0.388562 , 0.425947 , 0.356026 , 0.367748 , 0.239442 , 0.206161 , 0.177921 , 0.410152 , 0.351945 , 0.427055 , 0.241849 , 0.286165 , 0.339508 , 0.333942 , 0.409458 , 0.429734 , 0.483513 , 0.263881 , 0.338755 , 0.252979 , 0.401177 , 0.379934 , 0.331898 , 0.284651 , 0.241981 , 0.274355 , 0.350683 , 0.391773 , 0.249185 , 0.252632 , 0.202611 , 0.226843 , 0.364397 , 0.406919 , 0.213771 , 0.352587 , 0.287405 , 0.531859 , 0.420862 , 0.375262 , 0.431668 , 0.349834 , 0.317239 , 0.337862 , 0.243207 , 0.300558 , 0.365651 , 0.369025 
 933 , 0.409743 , 0.348526 , 0.316002 , 0.314463 , 0.243541 , 0.34281 , 0.341705 , 0.361092 , 0.383528 , 0.405661 , 0.25188 , 0.18491 , 0.324124 , 0.360196 , 0.302367 , 0.277633 , 0.188718 , 0.187403 , 0.212079 , 0.196782 , 0.512633 , 0.446039 , 0.375941 , 0.401918 , 0.318213 , 0.425012 , 0.280176 , 0.27209 , 0.346943 , 0.38735 , 0.408898 , 0.389403 , 0.38709 , 0.424166 , 0.354422 , 0.366251 , 0.238591 , 0.205121 , 0.176933 , 0.407785 , 0.350296 , 0.42546 , 0.241149 , 0.284114 , 0.33812 , 0.331848 , 0.408125 , 0.428169 , 0.481728 , 0.262921 , 0.337196 , 0.251114 , 0.39975 , 0.378737 , 0.330439 , 0.283449 , 0.240831 , 0.272365 , 0.349805 , 0.390161 , 0.247718 , 0.251858 , 0.201595 , 0.226025 , 0.36245 , 0.405393 , 0.212614 , 0.350766 , 0.285885 , 0.529845 , 0.418956 , 0.373614 , 0.430583 , 0.348085 , 0.315872 , 0.336993 , 0.24172 , 0.299332 , 0.364134 , 0.367118 
 934 , 0.409138 , 0.347022 , 0.31578 , 0.313508 , 0.24263 , 0.342832 , 0.340043 , 0.359352 , 0.382503 , 0.402414 , 0.249927 , 0.184167 , 0.323056 , 0.358587 , 0.299876 , 0.277744 , 0.187147 , 0.184726 , 0.211254 , 0.194975 , 0.511031 , 0.444782 , 0.374583 , 0.401005 , 0.317245 , 0.423973 , 0.278855 , 0.270184 , 0.345989 , 0.386177 , 0.407757 , 0.388145 , 0.385851 , 0.422989 , 0.352918 , 0.364844 , 0.237888 , 0.204388 , 0.175963 , 0.405945 , 0.349301 , 0.423937 , 0.239933 , 0.282224 , 0.336993 , 0.330488 , 0.406901 , 0.426903 , 0.480518 , 0.262002 , 0.33569 , 0.249432 , 0.398315 , 0.377478 , 0.329568 , 0.282047 , 0.239396 , 0.27143 , 0.348707 , 0.38852 , 0.246742 , 0.25123 , 0.201076 , 0.225084 , 0.360626 , 0.404211 , 0.211756 , 0.349216 , 0.284609 , 0.528188 , 0.417001 , 0.372184 , 0.429118 , 0.346484 , 0.314216 , 0.336221 , 0.240344 , 0.298121 , 0.362926 , 0.365991 
 935 , 0.408366 , 0.345146 , 0.315207 , 0.312254 , 0.24148 , 0.343286 , 0.338508 , 0.35747 , 0.381317 , 0.398725 , 0.24794 , 0.183257 , 0.321788 , 0.357172 , 0.297381 , 0.277921 , 0.185082 , 0.181852 , 0.210278 , 0.193012 , 0.508965 , 0.442642 , 0.372755 , 0.399918 , 0.316634 , 0.422309 , 0.277374 , 0.267975 , 0.344443 , 0.3853 , 0.406506 , 0.38667 , 0.3842 , 0.421983 , 0.351329 , 0.363249 , 0.237213 , 0.203406 , 0.174887 , 0.403822 , 0.348631 , 0.422103 , 0.238363 , 0.280456 , 0.335718 , 0.329143 , 0.405768 , 0.42561 , 0.479367 , 0.260925 , 0.334092 , 0.24782 , 0.396595 , 0.376255 , 0.32886 , 0.280747 , 0.237667 , 0.271397 , 0.347148 , 0.386961 , 0.245931 , 0.250489 , 0.20058 , 0.223831 , 0.358684 , 0.402651 , 0.211215 , 0.347609 , 0.283203 , 0.526479 , 0.415018 , 0.370952 , 0.42725 , 0.344904 , 0.312453 , 0.335497 , 0.238782 , 0.29687 , 0.361666 , 0.365258 
 936 , 0.407809 , 0.343568 , 0.314909 , 0.311454 , 0.240389 , 0.343949 , 0.337681 , 0.356025 , 0.38032 , 0.396366 , 0.246205 , 0.182789 , 0.320986 , 0.356075 , 0.295577 , 0.278164 , 0.183339 , 0.179694 , 0.209841 , 0.191362 , 0.507575 , 0.440846 , 0.371571 , 0.399327 , 0.316241 , 0.421021 , 0.276056 , 0.266319 , 0.343236 , 0.385016 , 0.405743 , 0.385544 , 0.382999 , 0.421599 , 0.350202 , 0.361807 , 0.236617 , 0.202699 , 0.174089 , 0.402296 , 0.348305 , 0.420443 , 0.236786 , 0.279221 , 0.334537 , 0.327945 , 0.404848 , 0.42456 , 0.478331 , 0.260115 , 0.332647 , 0.246431 , 0.395238 , 0.37511 , 0.328283 , 0.279693 , 0.236053 , 0.271431 , 0.345774 , 0.385523 , 0.245359 , 0.249759 , 0.200118 , 0.222919 , 0.357168 , 0.401358 , 0.210651 , 0.346226 , 0.281999 , 0.524961 , 0.413724 , 0.369964 , 0.42554 , 0.343652 , 0.311088 , 0.334924 , 0.237653 , 0.295838 , 0.3607 , 0.364852 
 937 , 0.408167 , 0.343157 , 0.315483 , 0.311901 , 0.239627 , 0.344797 , 0.338911 , 0.356144 , 0.380176 , 0.39815 , 0.245602 , 0.18368 , 0.321719 , 0.355973 , 0.296136 , 0.278512 , 0.182892 , 0.180024 , 0.210985 , 0.190904 , 0.508157 , 0.440424 , 0.372383 , 0.400332 , 0.316422 , 0.421092 , 0.275466 , 0.26665 , 0.343425 , 0.386172 , 0.406328 , 0.385692 , 0.383435 , 0.422731 , 0.35067 , 0.361077 , 0.236341 , 0.202979 , 0.174323 , 0.402822 , 0.348982 , 0.419953 , 0.235573 , 0.27974 , 0.33404 , 0.327523 , 0.404915 , 0.424529 , 0.477958 , 0.260318 , 0.332009 , 0.246 , 0.395221 , 0.374331 , 0.328236 , 0.279411 , 0.235243 , 0.271521 , 0.345408 , 0.384683 , 0.24552 , 0.249293 , 0.199823 , 0.223231 , 0.357098 , 0.401169 , 0.210066 , 0.345641 , 0.281661 , 0.524416 , 0.414506 , 0.369728 , 0.42468 , 0.343603 , 0.311099 , 0.334829 , 0.238035 , 0.295677 , 0.360754 , 0.365275 
 938 , 0.40923 , 0.342658 , 0.316152 , 0.311246 , 0.23856 , 0.344484 , 0.339241 , 0.356059 , 0.380322 , 0.398917 , 0.24503 , 0.18462 , 0.322259 , 0.355201 , 0.296445 , 0.278639 , 0.182397 , 0.18014 , 0.211889 , 0.190034 , 0.507462 , 0.440046 , 0.372664 , 0.401477 , 0.315966 , 0.421307 , 0.274639 , 0.267214 , 0.344298 , 0.385921 , 0.406012 , 0.385921 , 0.384185 , 0.422213 , 0.351126 , 0.36008 , 0.235781 , 0.203387 , 0.174733 , 0.403487 , 0.34941 , 0.42073 , 0.234491 , 0.28008 , 0.33417 , 0.327473 , 0.405902 , 0.424861 , 0.478183 , 0.26097 , 0.331803 , 0.245586 , 0.395397 , 0.373213 , 0.328338 , 0.278495 , 0.235026 , 0.270926 , 0.345815 , 0.383691 , 0.245257 , 0.248955 , 0.199558 , 0.223663 , 0.356491 , 0.401243 , 0.208924 , 0.344484 , 0.281452 , 0.524108 , 0.414589 , 0.368712 , 0.423907 , 0.343509 , 0.310697 , 0.334301 , 0.23856 , 0.295526 , 0.360698 , 0.364993 
 939 , 0.410329 , 0.342132 , 0.316835 , 0.310569 , 0.237458 , 0.344156 , 0.339585 , 0.35596 , 0.380468 , 0.399705 , 0.244438 , 0.185595 , 0.322819 , 0.354403 , 0.296768 , 0.278766 , 0.181889 , 0.180255 , 0.212827 , 0.189129 , 0.506739 , 0.439654 , 0.372946 , 0.402663 , 0.31549 , 0.421536 , 0.273784 , 0.267799 , 0.345199 , 0.385656 , 0.405683 , 0.386157 , 0.384956 , 0.42168 , 0.351596 , 0.359042 , 0.2352 , 0.203809 , 0.175156 , 0.404173 , 0.349846 , 0.421543 , 0.233375 , 0.280427 , 0.334301 , 0.327417 , 0.406925 , 0.425201 , 0.478409 , 0.261643 , 0.331583 , 0.245158 , 0.395573 , 0.372061 , 0.328447 , 0.277544 , 0.234795 , 0.270311 , 0.346229 , 0.382664 , 0.24498 , 0.248597 , 0.199273 , 0.224116 , 0.355864 , 0.401318 , 0.207741 , 0.343291 , 0.281237 , 0.523794 , 0.414673 , 0.367655 , 0.423108 , 0.343408 , 0.310281 , 0.333759 , 0.239098 , 0.295374 , 0.360634 , 0.364697 
